Time,TotalHb_Left,TotalHb_Left_1cm,TotalHb_Left_3cm,TotalHb_Right,TotalHb_Right_1cm,TotalHb_Right_3cm,HR_Left,HR_Right,LF/HF_Left,LF/HF_Right,TemperatureC,Slope_X,Slope_Y,Slope_Z,DeepBreath,Chart_X,Chart_Y,Chart_Quadrant,Chart_Radius,Mark
0.0,0.0,-0.059275,-0.195546,0.0,-0.043532,-0.109618,0.0,0.0,0.0,0.0,30.25,1.114044,0.0,-0.013104,0.0,0.0,-100.0,4.0,100.0,0.0
0.1,-0.287275,-0.061936,-0.184723,-0.030555,-0.048626,-0.093167,90.0,90.0,0.0,0.0,30.25,0.897942,0.0,0.212643,0.0,0.0,31.0,1.0,43.0,0.0
0.2,-0.310324,-0.083167,-0.199148,-0.028502,-0.086668,-0.140028,88.965517,87.5,0.0,0.0,30.375,0.688797,0.0,0.218766,0.0,0.0,26.0,1.0,38.0,0.0
0.3,-0.356949,-0.101671,-0.288372,-0.036415,-0.124423,-0.2164,88.62069,86.666667,0.0,0.0,30.25,0.549614,0.0,0.243259,0.0,0.0,25.0,1.0,29.0,0.0
0.4,-0.387756,-0.101671,-0.31835,-0.049161,-0.11187,-0.23474,87.894089,86.428571,0.0,0.0,30.375,0.285751,0.0,-0.205931,0.0,0.0,21.0,1.0,23.0,0.0
0.5,-0.379384,-0.069908,-0.231453,-0.063243,-0.01542,-0.137695,87.458128,86.430993,0.0,0.0,30.375,0.493752,0.0,-0.21269,0.0,0.0,19.0,1.0,25.0,0.0
0.6,-0.369196,-0.064594,-0.211736,-0.066837,-0.025661,-0.116652,87.04844,86.432607,0.0,0.0,30.375,0.431236,0.0,-0.452072,0.0,0.0,17.0,1.0,27.0,0.0
0.7,-0.358676,-0.056614,-0.200948,-0.064245,-0.033327,-0.090812,86.755806,86.43376,0.0,0.0,30.375,0.431236,0.0,-0.452072,0.0,0.0,15.0,1.0,29.0,0.0
0.8,-0.343049,-0.05395,-0.143019,-0.053785,-0.043532,-0.036348,87.16133,86.695114,0.0,0.0,30.25,0.702255,0.0,-0.219393,0.0,0.0,17.0,1.0,32.0,0.0
0.9,-0.341291,-0.064594,-0.220708,-0.044722,-0.081612,-0.079023,87.246853,86.666843,0.0,0.0,30.25,0.500954,0.0,-0.431269,0.0,0.0,18.0,1.0,32.0,0.0
1.0,-0.353517,-0.085815,-0.325377,-0.043738,-0.121915,-0.195687,86.882823,86.360815,0.0,0.0,30.25,0.770882,0.0,-0.199438,0.0,0.0,16.0,1.0,30.0,0.0
1.1,-0.361244,-0.072563,-0.320107,-0.045951,-0.081612,-0.174887,86.584981,86.302039,0.0,0.0,30.25,0.986198,0.0,-0.424328,0.0,0.0,14.0,1.0,28.0,0.0
1.2,-0.357766,-0.04862,-0.236816,-0.047983,-0.01542,-0.088457,86.572956,86.313592,0.0,0.0,30.25,0.986198,0.0,-0.424328,0.0,0.0,14.0,1.0,29.0,0.0
1.3,-0.357554,-0.059275,-0.256435,-0.049694,-0.043532,-0.126015,86.56278,86.212547,0.0,0.0,30.25,1.321144,0.0,-0.172743,0.0,0.0,14.0,1.0,29.0,0.0
1.4,-0.353307,-0.061936,-0.195546,-0.048066,-0.046079,-0.0861,86.554059,86.483079,0.0,0.0,30.25,1.314644,0.0,0.044425,0.0,0.0,14.0,1.0,30.0,0.0
1.5,-0.349675,-0.067252,-0.188333,-0.044594,-0.063877,-0.079023,86.783788,86.717541,0.0,0.0,30.25,1.107094,0.0,0.050551,0.0,0.0,15.0,1.0,31.0,0.0
1.6,-0.349442,-0.083167,-0.211736,-0.041673,-0.099285,-0.128353,86.498074,86.480252,0.0,0.0,30.25,0.893661,0.0,0.273546,0.0,0.0,14.0,1.0,31.0,0.0
1.7,-0.357624,-0.099032,-0.330641,-0.042097,-0.12693,-0.2164,86.302672,86.387356,0.0,0.0,30.25,0.825867,0.0,0.25541,0.0,0.0,13.0,1.0,29.0,0.0
1.8,-0.360551,-0.072563,-0.291908,-0.04605,-0.040982,-0.165615,86.107269,86.434975,0.0,0.0,30.25,0.631844,0.0,-0.17306,0.0,0.0,12.0,1.0,28.0,0.0
1.9,-0.362243,-0.061936,-0.290141,-0.050004,-0.033327,-0.163294,86.155696,86.483401,0.0,0.0,30.375,0.832306,0.0,0.03782,0.0,0.0,12.0,1.0,28.0,0.0
2.0,-0.364537,-0.069908,-0.293676,-0.052429,-0.053715,-0.167935,86.204122,86.434975,0.0,0.0,30.25,0.913567,0.0,-0.376442,0.0,0.0,12.0,1.0,28.0,0.0
2.1,-0.363564,-0.069908,-0.229663,-0.051623,-0.053715,-0.104923,86.537455,86.672263,0.0,0.0,30.25,0.707123,0.0,-0.3697,0.0,0.0,14.0,1.0,28.0,0.0
