Time,TotalHb_Left,TotalHb_Left_1cm,TotalHb_Left_3cm,TotalHb_Right,TotalHb_Right_1cm,TotalHb_Right_3cm,HR_Left,HR_Right,LF/HF_Left,LF/HF_Right,TemperatureC,Slope_X,Slope_Y,Slope_Z,DeepBreath,Chart_X,Chart_Y,Chart_Quadrant,Chart_Radius,Mark
0.0,0.0,0.09504,0.614287,0.0,-0.111023,0.153603,0.0,0.0,0.0,0.0,28.125,-2.526337,0.0,1.729771,0.0,0.0,-100.0,4.0,100.0,0.0
0.1,0.275372,0.087504,0.483787,0.233234,-0.116021,0.027479,95.0,101.886792,0.963171,0.788739,28.125,-2.236328,0.0,2.159544,0.0,0.0,-24.0,4.0,155.0,0.0
0.2,0.271825,0.084995,0.47066,0.220754,-0.118518,-0.001873,95.0,99.056604,0.963171,0.788739,28.125,-1.947983,0.0,2.372865,0.0,0.0,-24.0,4.0,154.0,0.0
0.3,0.28808,0.05997,0.462801,0.220159,-0.130983,-0.013117,94.912281,98.180593,0.963171,0.788739,28.125,-1.660347,0.0,2.58537,0.0,0.0,-25.0,3.0,157.0,0.0
0.4,0.308559,0.03507,0.45234,0.222527,-0.143418,-0.024335,94.544866,96.911307,0.963171,0.788739,28.125,-1.569962,0.0,2.581018,0.0,0.0,-27.0,4.0,161.0,0.0
0.5,0.29803,0.007822,0.272742,0.20003,-0.158299,-0.170105,94.324418,96.149735,0.963171,0.788739,28.125,-1.660347,0.0,2.58537,0.0,0.0,-28.0,4.0,159.0,0.0
0.6,0.272816,0.077474,0.331044,0.186512,-0.128493,-0.108782,94.705376,95.642021,0.963171,0.788739,28.0,-1.664093,0.0,2.156473,0.0,0.0,-26.0,4.0,154.0,0.0
0.7,0.279819,0.110146,0.584693,0.203373,-0.108523,0.111975,95.461751,95.550303,0.969079,0.790729,28.125,-1.379517,0.0,2.154913,0.0,0.0,-22.0,4.0,155.0,0.0
0.8,0.293589,0.107625,0.646772,0.220582,-0.113523,0.139689,95.404032,95.481515,0.973509,0.792222,28.125,-1.183113,0.0,2.370658,0.0,0.0,-22.0,4.0,158.0,0.0
0.9,0.301363,0.105106,0.614287,0.231656,-0.113523,0.118889,95.3299,95.428014,0.976955,0.793383,28.0,-1.290222,0.0,2.152016,0.0,0.0,-23.0,4.0,160.0,0.0
1.0,0.29544,0.084995,0.444509,0.225714,-0.123508,-0.046697,95.270594,95.358897,0.979712,0.794311,28.125,-1.288582,0.0,2.365366,0.0,0.0,-23.0,4.0,159.0,0.0
1.1,0.299463,0.057474,0.475907,0.224867,-0.138448,-0.028815,95.104415,95.18469,0.981968,0.795071,28.125,-1.569962,0.0,2.581018,0.0,0.0,-24.0,4.0,159.0,0.0
1.2,0.302271,0.020189,0.379725,0.221131,-0.165723,-0.113187,94.965932,94.913923,0.983848,0.795704,28.125,-1.569962,0.0,2.581018,0.0,0.0,-25.0,4.0,160.0,0.0
1.3,0.290117,0.037554,0.232581,0.207765,-0.160775,-0.237133,95.353168,94.774655,0.985438,0.79624,28.125,-1.268028,0.0,2.804502,0.0,0.0,-23.0,4.0,158.0,0.0
1.4,0.286473,0.102587,0.483787,0.209529,-0.130983,0.000378,95.216701,94.67951,0.989254,0.797885,28.0,-1.072174,0.0,2.806854,0.0,0.0,-23.0,4.0,157.0,0.0
1.5,0.294785,0.110146,0.674005,0.220981,-0.128493,0.153603,95.075817,94.597051,0.992561,0.79931,28.125,-1.161568,0.0,2.812034,0.0,0.0,-24.0,4.0,158.0,0.0
1.6,0.299638,0.112668,0.641343,0.228111,-0.128493,0.107371,94.94938,94.011495,0.997607,0.801345,28.125,-1.251579,0.0,2.817245,0.0,0.0,-25.0,4.0,159.0,0.0
1.7,0.299074,0.10007,0.528678,0.22889,-0.133473,0.004885,94.931837,93.892697,1.002652,0.80338,28.125,-1.644798,0.0,2.812433,0.0,0.0,-25.0,4.0,159.0,0.0
1.8,0.30485,0.067464,0.56328,0.232654,-0.153344,0.025215,94.931837,93.429038,1.007698,0.805415,28.125,-1.932686,0.0,2.81518,0.0,1.0,-25.0,4.0,160.0,0.0
1.9,0.305869,0.04004,0.418495,0.231158,-0.168195,-0.093332,94.856175,93.187053,1.012744,0.80745,28.125,-1.751343,0.0,2.589748,0.0,1.0,-25.0,4.0,161.0,0.0
2.0,0.300365,0.007822,0.212621,0.223292,-0.19285,-0.267112,94.488735,92.945069,1.01779,0.809485,28.125,-1.662407,0.0,2.370936,0.0,1.0,-27.0,4.0,160.0,0.0
2.1,0.295019,0.05498,0.318312,0.218418,-0.170666,-0.180977,94.254954,92.738173,1.022836,0.81152,28.125,-1.573669,0.0,2.153571,0.0,1.0,-28.0,4.0,159.0,0.0
2.2,0.301275,0.10007,0.671275,0.226453,-0.150864,0.128123,93.689982,92.634347,1.027775,0.814072,28.125,-1.573669,0.0,2.153571,0.0,1.0,-31.0,4.0,160.0,0.0
