Time,TotalHb_Left,TotalHb_Left_1cm,TotalHb_Left_3cm,TotalHb_Right,TotalHb_Right_1cm,TotalHb_Right_3cm,HR_Left,HR_Right,LF/HF_Left,LF/HF_Right,TemperatureC,Slope_X,Slope_Y,Slope_Z,DeepBreath,Chart_X,Chart_Y,Chart_Quadrant,Chart_Radius,Mark
0.0,0.0,0.087325,0.334962,0.0,0.299521,0.423302,0.0,0.0,0.0,0.0,26.75,0.491325,0.0,0.439417,0.0,0.0,-100.0,4.0,100.0,0.0
0.1,0.311655,0.087325,0.314215,-0.108886,0.296797,0.385849,66.0,70.212766,0.38001,0.829844,26.75,0.40509,0.0,0.440973,0.0,0.0,2.0,1.0,162.0,0.0
0.2,0.291124,0.082267,0.272977,-0.130852,0.291353,0.332826,65.5,70.400501,0.38001,0.829844,26.75,0.319153,0.0,0.663791,0.0,0.0,0.0,1.0,158.0,0.0
0.3,0.282658,0.074689,0.267847,-0.137783,0.285916,0.324921,64.978142,70.01059,0.38001,0.829844,26.75,0.028053,0.0,0.665132,0.0,0.0,-2.0,4.0,156.0,0.0
0.4,0.280394,0.069644,0.275545,-0.13219,0.283199,0.356617,64.983607,69.489075,0.38001,0.829844,26.75,-0.17366,0.0,0.88544,0.0,0.0,-2.0,4.0,156.0,0.0
0.5,0.287717,0.082267,0.319393,-0.121973,0.291353,0.404541,65.207224,70.257926,0.38001,0.829844,26.875,0.117386,0.0,0.883675,0.0,0.0,-1.0,4.0,157.0,0.0
0.6,0.302094,0.092388,0.376716,-0.104697,0.294075,0.471873,65.54625,71.048272,0.380594,0.833637,26.75,-0.086349,0.0,0.661761,0.0,0.0,0.0,1.0,160.0,0.0
0.7,0.310095,0.097457,0.361017,-0.098674,0.299521,0.436747,65.788411,71.612805,0.381011,0.836347,26.75,0.203514,0.0,0.660441,0.0,0.0,1.0,1.0,162.0,0.0
0.8,0.315107,0.099993,0.353186,-0.097077,0.302247,0.417935,65.827572,71.661204,0.381324,0.838379,26.75,0.202606,0.0,0.440305,0.0,0.0,1.0,1.0,163.0,0.0
0.9,0.316999,0.094922,0.334962,-0.097588,0.294075,0.388515,65.85803,71.698848,0.381568,0.83996,26.75,0.202606,0.0,0.440305,0.0,0.0,2.0,1.0,163.0,0.0
1.0,0.31439,0.089856,0.293554,-0.102203,0.285916,0.332826,65.817682,71.887454,0.381763,0.841224,26.875,0.982262,0.0,0.658737,0.0,0.0,1.0,1.0,162.0,0.0
1.1,0.312036,0.084795,0.290977,-0.103714,0.280484,0.348674,65.743347,71.769343,0.381922,0.842259,26.75,0.982262,0.0,0.658737,0.0,0.0,1.0,1.0,162.0,0.0
1.2,0.310312,0.077214,0.293554,-0.103556,0.275058,0.356617,65.681401,71.448942,0.382055,0.843121,26.875,0.899055,0.0,0.881404,0.0,0.0,1.0,1.0,162.0,0.0
1.3,0.310861,0.069644,0.319393,-0.098833,0.269638,0.407217,65.628986,71.177833,0.382167,0.843851,26.75,0.610344,0.0,0.883222,0.0,0.0,0.0,1.0,162.0,0.0
1.4,0.3141,0.077214,0.358405,-0.092298,0.27777,0.45563,65.703106,70.855607,0.382264,0.844476,26.75,0.116096,0.0,0.662779,0.0,0.0,1.0,1.0,162.0,0.0
1.5,0.314818,0.07974,0.327171,-0.089559,0.275058,0.407217,65.767343,71.020789,0.382581,0.84582,26.75,0.116096,0.0,0.662779,0.0,0.0,1.0,1.0,162.0,0.0
1.6,0.314475,0.07974,0.311627,-0.088781,0.27777,0.385849,65.73098,70.868239,0.38305,0.84814,26.75,0.40509,0.0,0.440973,0.0,0.0,1.0,1.0,162.0,0.0
1.7,0.314792,0.074689,0.321985,-0.087187,0.26693,0.383184,65.880405,70.690659,0.383518,0.85046,26.75,0.693825,0.0,0.440074,0.0,0.0,2.0,1.0,162.0,0.0
1.8,0.313929,0.072166,0.301291,-0.085904,0.258815,0.367227,66.179513,71.166183,0.383986,0.852779,26.875,0.607643,0.0,0.220822,0.0,0.0,3.0,1.0,162.0,0.0
1.9,0.314119,0.067123,0.319393,-0.083117,0.256113,0.393851,66.512847,71.52677,0.384454,0.855099,26.75,0.693825,0.0,0.440074,0.0,0.0,5.0,1.0,162.0,0.0
2.0,0.31302,0.054538,0.293554,-0.081079,0.242625,0.361919,66.772734,71.637882,0.384922,0.857419,26.75,0.779747,0.0,0.657766,0.0,0.0,6.0,1.0,162.0,0.0
2.1,0.311054,0.049513,0.272977,-0.079438,0.23724,0.348674,66.734419,70.923596,0.385156,0.858221,26.75,0.57695,0.0,0.437871,0.0,0.0,6.0,1.0,162.0,0.0
2.2,0.308933,0.039478,0.265283,-0.078222,0.23455,0.338103,66.584994,70.20931,0.38539,0.859023,26.75,0.662857,0.0,0.654487,0.0,0.0,5.0,1.0,161.0,0.0
2.3,0.305877,0.044493,0.239721,-0.079168,0.23455,0.290809,66.541851,69.723036,0.385625,0.859825,26.875,0.46212,0.0,0.653517,0.0,0.0,5.0,1.0,161.0,0.0
2.4,0.304244,0.047002,0.267847,-0.078614,0.23455,0.324921,66.498708,69.236761,0.386078,0.860851,26.875,0.57695,0.0,0.437871,0.0,0.0,5.0,1.0,160.0,0.0
2.5,0.302954,0.041985,0.272977,-0.077714,0.231861,0.33019,66.498708,68.914434,0.386531,0.861876,26.875,0.77887,0.0,0.438522,0.0,0.0,5.0,1.0,160.0,0.0
2.6,0.303555,0.036972,0.319393,-0.073785,0.23455,0.415253,66.529011,68.859715,0.386985,0.862901,26.75,0.981392,0.0,0.439168,0.0,0.0,5.0,1.0,160.0,0.0
2.7,0.304795,0.029463,0.337561,-0.068088,0.215758,0.43944,66.92295,69.037295,0.387438,0.863927,26.875,1.100128,0.0,0.220692,0.0,0.0,7.0,1.0,160.0,0.0
2.8,0.303832,0.021965,0.278113,-0.065685,0.205051,0.340744,67.372225,68.908993,0.387891,0.864952,26.875,0.896408,0.0,0.220367,0.0,0.0,9.0,1.0,160.0,0.0
2.9,0.302054,0.019468,0.252486,-0.063949,0.1917,0.303902,67.833441,69.570932,0.388345,0.865978,26.75,0.896233,0.0,0.0,0.0,0.0,11.0,1.0,160.0,0.0
3.0,0.297289,0.004513,0.158788,-0.066263,0.175726,0.159189,68.294657,69.082043,0.388564,0.866201,26.75,0.576416,0.0,-0.218939,0.0,0.0,14.0,1.0,159.0,0.0
3.1,0.29529,-0.005433,0.234624,-0.063845,0.175726,0.30128,68.294657,68.635374,0.388783,0.866424,26.75,0.491325,0.0,-0.439417,0.0,0.0,14.0,1.0,159.0,0.0
3.2,0.293256,-0.005433,0.229532,-0.062427,0.181045,0.28297,68.097613,68.812954,0.389002,0.866586,26.875,0.491325,0.0,-0.439417,0.0,0.0,13.0,1.0,158.0,0.0
3.3,0.293043,0.002024,0.285828,-0.059294,0.18637,0.35132,67.899846,68.122045,0.389393,0.866747,26.75,0.404366,0.0,0.0,0.0,0.0,12.0,1.0,158.0,0.0
3.4,0.295285,0.002024,0.36886,-0.052661,0.1917,0.485449,67.518893,67.546882,0.389784,0.866909,26.75,0.521378,0.0,0.221608,0.0,0.0,10.0,1.0,159.0,0.0
