Time,TotalHb_Left,TotalHb_Left_1cm,TotalHb_Left_3cm,TotalHb_Right,TotalHb_Right_1cm,TotalHb_Right_3cm,HR_Left,HR_Right,LF/HF_Left,LF/HF_Right,TemperatureC,Slope_X,Slope_Y,Slope_Z,DeepBreath,Chart_X,Chart_Y,Chart_Quadrant,Chart_Radius,Mark
0.0,0.0,0.139718,0.289267,0.0,0.038091,-0.111785,0.0,0.0,0.0,0.0,29.625,2.357475,0.0,-1.981735,0.0,0.0,-100.0,4.0,100.0,0.0
0.1,0.192318,0.130033,0.343615,-0.142075,0.020024,-0.119491,82.5,70.212766,0.0,0.0,29.625,2.0774,0.0,-2.19686,0.0,0.0,43.0,1.0,138.0,0.0
0.2,0.228092,0.130033,0.415163,-0.118826,0.01777,-0.075665,77.835366,68.439716,0.0,0.0,29.75,2.230339,0.0,-1.985927,0.0,0.0,20.0,1.0,145.0,0.0
0.3,0.213341,0.139718,0.346348,-0.112858,0.022279,-0.075665,75.526608,69.155889,0.0,0.0,29.75,2.079872,0.0,-1.762785,0.0,0.0,8.0,1.0,142.0,0.0
0.4,0.219689,0.144567,0.406855,-0.100812,0.026792,-0.034063,73.144956,69.59419,0.0,0.0,29.75,2.079872,0.0,-1.762785,0.0,0.0,-3.0,4.0,143.0,0.0
0.5,0.220706,0.151851,0.401324,-0.095149,0.026792,-0.04189,73.788692,68.616528,0.0,0.0,29.75,2.358841,0.0,-1.765191,0.0,0.0,0.0,1.0,144.0,0.0
0.6,0.206335,0.149422,0.308221,-0.099158,0.026792,-0.088595,75.490576,67.964754,0.0,0.0,29.75,1.92762,0.0,-1.536497,0.0,0.0,8.0,1.0,141.0,0.0
0.7,0.195325,0.144567,0.297381,-0.104247,0.029049,-0.101491,76.24467,68.076932,0.0,0.0,29.625,1.803459,0.0,-1.325487,0.0,0.0,12.0,1.0,139.0,0.0
0.8,0.194924,0.137295,0.351818,-0.107456,0.035829,-0.088595,75.89776,67.900649,0.0,0.0,29.625,1.522095,0.0,-1.322163,0.0,0.0,10.0,1.0,138.0,0.0
0.9,0.196452,0.132452,0.362777,-0.111087,0.033568,-0.101491,75.949524,68.356132,0.0,0.0,29.75,1.518242,0.0,-1.758018,0.0,0.0,10.0,1.0,139.0,0.0
1.0,0.192456,0.142142,0.321805,-0.115323,0.042618,-0.104067,77.021238,68.395519,0.0,0.0,29.75,1.924454,0.0,-1.973613,0.0,0.0,16.0,1.0,138.0,0.0
1.1,0.190368,0.161578,0.357295,-0.11435,0.051684,-0.044496,77.726817,68.427745,0.0,0.0,29.625,2.409286,0.0,-2.192798,0.0,0.0,19.0,1.0,138.0,0.0
1.2,0.18836,0.176205,0.371012,-0.111835,0.065314,-0.007885,78.112328,68.657636,0.0,0.0,29.75,2.896713,0.0,-1.75707,0.0,0.0,21.0,1.0,137.0,0.0
1.3,0.184532,0.183535,0.351818,-0.110917,0.065314,-0.023608,78.007086,68.701723,0.0,0.0,29.625,2.547501,0.0,-1.092507,0.0,0.0,21.0,1.0,136.0,0.0
1.4,0.178718,0.183535,0.316367,-0.111808,0.065314,-0.047101,77.661632,68.604953,0.0,0.0,29.75,2.011909,0.0,-0.888114,0.0,0.0,19.0,1.0,135.0,0.0
1.5,0.176049,0.181091,0.349082,-0.112227,0.06304,-0.044496,77.900857,68.514048,0.0,0.0,29.625,1.937737,0.0,-0.662775,0.0,0.0,20.0,1.0,135.0,0.0
1.6,0.176112,0.183535,0.39028,-0.111778,0.06304,-0.031451,77.183465,68.448581,0.0,0.0,29.75,1.527237,0.0,-0.886484,0.0,0.0,17.0,1.0,135.0,0.0
1.7,0.176343,0.176205,0.384767,-0.112286,0.056223,-0.054907,76.805416,68.786746,0.0,0.0,29.75,1.805824,0.0,-1.108097,0.0,0.0,15.0,1.0,135.0,0.0
1.8,0.171836,0.178647,0.302798,-0.114883,0.051684,-0.098915,77.184527,68.609165,0.0,0.0,29.625,2.139313,0.0,-0.878473,0.0,0.0,17.0,1.0,134.0,0.0
1.9,0.168209,0.188427,0.321805,-0.115184,0.060767,-0.049704,78.365922,68.681892,0.0,0.0,29.625,2.218811,0.0,-0.667622,0.0,0.0,22.0,1.0,133.0,0.0
2.0,0.169052,0.193325,0.409622,-0.113112,0.06759,0.005256,78.581135,69.168167,0.0,0.0,29.75,2.350662,0.0,-0.438028,0.0,0.0,24.0,1.0,133.0,0.0
2.1,0.169947,0.193325,0.412392,-0.110866,0.072143,0.018431,78.814469,69.654442,0.0,0.0,29.75,2.354233,0.0,-0.219226,0.0,0.0,25.0,1.0,133.0,0.0
2.2,0.171393,0.190875,0.423484,-0.109068,0.074422,0.015793,79.283512,69.871108,0.0,0.0,29.75,2.55983,0.0,-0.215741,0.0,0.0,27.0,1.0,134.0,0.0
2.3,0.174295,0.181091,0.448533,-0.107193,0.072143,0.018431,80.343,70.209272,0.0,0.0,29.75,2.068558,0.0,-0.432618,0.0,0.0,32.0,1.0,134.0,0.0
2.4,0.179529,0.178647,0.507473,-0.104591,0.069866,0.036935,80.25209,70.209272,0.0,0.0,29.75,2.267982,0.0,-0.868746,0.0,0.0,32.0,1.0,135.0,0.0
2.5,0.181436,0.168887,0.423484,-0.103775,0.065314,-0.007885,79.019767,70.331821,0.0,0.0,29.75,2.190971,0.0,-0.861607,0.0,0.0,26.0,1.0,136.0,0.0
2.6,0.178161,0.156712,0.278467,-0.105512,0.056223,-0.083427,78.167593,70.45437,0.0,0.0,29.75,2.062218,0.0,-0.871409,0.0,0.0,21.0,1.0,135.0,0.0
2.7,0.175625,0.159145,0.294675,-0.106737,0.056223,-0.073075,77.460006,70.291941,0.0,0.0,29.625,2.267982,0.0,-0.868746,0.0,0.0,18.0,1.0,135.0,0.0
2.8,0.17609,0.164013,0.379261,-0.105271,0.06304,0.007888,77.249387,70.382439,0.0,0.0,29.625,2.142296,0.0,-0.659828,0.0,0.0,17.0,1.0,135.0,0.0
2.9,0.178714,0.173765,0.454117,-0.101992,0.06759,0.068816,77.971338,70.598525,0.0,0.0,29.625,2.420364,0.0,-0.882884,0.0,0.0,21.0,1.0,135.0,0.0
3.0,0.180696,0.178647,0.445744,-0.099376,0.069866,0.058166,78.086587,70.930581,0.0,0.0,29.625,2.495743,0.0,-0.889882,0.0,0.0,21.0,1.0,136.0,0.0
3.1,0.18246,0.178647,0.442956,-0.097099,0.06759,0.050194,78.503978,70.930581,0.0,0.0,29.75,2.573441,0.0,-0.680223,0.0,0.0,23.0,1.0,136.0,0.0
3.2,0.183769,0.173765,0.426261,-0.095624,0.06304,0.023711,79.094887,70.763357,0.0,0.0,29.75,2.301521,0.0,-0.241368,0.0,0.0,26.0,1.0,136.0,0.0
3.3,0.183332,0.166449,0.362777,-0.095429,0.058495,-0.020991,78.750409,70.85044,0.0,0.0,29.625,2.380669,0.0,-0.034469,0.0,0.0,24.0,1.0,136.0,0.0
3.4,0.182605,0.159145,0.343615,-0.095699,0.051684,-0.044496,78.574419,70.611844,0.0,0.0,29.75,2.305351,0.0,-0.024479,0.0,0.0,24.0,1.0,136.0,0.0
3.5,0.181297,0.159145,0.321805,-0.096395,0.047149,-0.065297,77.796598,70.373247,0.0,0.0,29.625,2.021751,0.0,-0.235579,0.0,0.0,20.0,1.0,136.0,0.0
3.6,0.183114,0.166449,0.44017,-0.094804,0.053953,0.023711,76.407709,70.216104,0.0,0.0,29.625,2.222061,0.0,-0.449818,0.0,0.0,13.0,1.0,136.0,0.0
3.7,0.185435,0.173765,0.470905,-0.092225,0.058495,0.068816,75.4321,70.334137,0.0,0.0,29.75,1.785194,0.0,-0.427243,0.0,0.0,8.0,1.0,137.0,0.0
3.8,0.187707,0.176205,0.476513,-0.089711,0.058495,0.071482,74.372612,70.218195,0.0,0.0,29.75,1.990982,0.0,-0.423932,0.0,0.0,3.0,1.0,137.0,0.0
3.9,0.188714,0.181091,0.437385,-0.087941,0.058495,0.047539,74.372612,70.145468,0.0,0.0,29.75,2.277878,0.0,-0.209778,0.0,0.0,3.0,1.0,137.0,0.0
4.0,0.188014,0.178647,0.368266,-0.087117,0.056223,0.010522,74.470015,70.166858,0.0,0.0,29.75,2.149185,0.0,-0.222735,0.0,0.0,3.0,1.0,137.0,0.0
4.1,0.186815,0.176205,0.343615,-0.086779,0.051684,-0.013132,74.497601,70.188248,0.0,0.0,29.75,2.094711,0.0,-0.461504,1.0,0.0,3.0,1.0,137.0,0.0
4.2,0.185878,0.166449,0.340883,-0.086637,0.042618,-0.031451,74.612951,70.350678,0.0,0.0,29.75,1.608658,0.0,-0.676427,2.0,0.0,4.0,1.0,137.0,0.0
4.3,0.186067,0.168887,0.39028,-0.086012,0.038091,-0.015753,74.80533,70.311462,0.0,0.0,29.625,1.608658,0.0,-0.676427,3.0,0.0,5.0,1.0,137.0,0.0
4.4,0.186566,0.159145,0.393039,-0.085651,0.033568,-0.031451,73.820715,70.351343,0.0,0.0,29.75,2.014877,0.0,-0.670537,4.0,0.0,0.0,1.0,137.0,0.0
4.5,0.18673,0.171325,0.393039,-0.084318,0.042618,0.023711,73.025642,70.203194,0.0,0.0,29.75,2.222061,0.0,-0.449818,5.0,0.0,-3.0,4.0,137.0,0.0
4.6,0.186226,0.176205,0.368266,-0.082815,0.049416,0.042234,73.131764,70.230667,0.0,0.0,29.75,2.225624,0.0,-0.232083,5.0,0.0,-3.0,4.0,137.0,0.0
