Time,TotalHb_Left,TotalHb_Left_1cm,TotalHb_Left_3cm,TotalHb_Right,TotalHb_Right_1cm,TotalHb_Right_3cm,HR_Left,HR_Right,LF/HF_Left,LF/HF_Right,TemperatureC,Slope_X,Slope_Y,Slope_Z,DeepBreath,Chart_X,Chart_Y,Chart_Quadrant,Chart_Radius,Mark
0.0,0.0,0.015749,0.196472,0.0,-0.004457,0.148723,0.0,0.0,0.0,0.0,27.875,-1.521667,0.0,0.018254,0.0,0.0,-100.0,4.0,100.0,0.0
0.1,0.030846,0.046645,0.070216,-0.053348,0.041485,0.054568,85.714286,66.101695,0.0,0.0,27.875,-1.610653,0.0,0.006209,0.0,0.0,-12.0,4.0,106.0,0.0
0.2,0.012911,0.072538,0.057246,-0.073137,0.059466,0.061937,81.650246,66.101695,0.0,0.0,27.875,-1.997803,0.0,0.221413,0.0,0.0,-32.0,4.0,102.0,0.0
0.3,0.042955,0.077733,0.169904,-0.047467,0.059466,0.158738,81.100164,66.101695,0.0,0.0,27.875,-1.775269,0.0,0.426875,0.0,0.0,-35.0,4.0,108.0,0.0
0.4,0.076089,0.080333,0.244652,-0.015919,0.056893,0.226869,79.246176,66.101695,0.0,0.0,27.875,-1.555431,0.0,0.629458,0.0,0.0,-44.0,4.0,115.0,0.0
0.5,0.0635,0.072538,0.075413,-0.024338,0.051752,0.076708,78.996941,65.738499,0.0,0.0,27.875,-1.467674,0.0,0.644562,0.0,0.0,-46.0,4.0,112.0,0.0
0.6,0.070877,0.015749,0.119812,-0.022019,0.036359,0.08411,78.330784,65.615416,0.0,0.0,27.875,-1.182739,0.0,0.665232,0.0,0.0,-49.0,4.0,114.0,0.0
0.7,0.087536,0.018316,0.201802,-0.00242,0.023568,0.176313,77.854958,65.375274,0.0,0.0,27.875,-1.182739,0.0,0.665232,0.0,0.0,-51.0,4.0,117.0,0.0
0.8,0.080981,0.038903,0.067619,0.000658,0.00317,0.030082,77.656986,65.328365,0.0,0.0,27.875,-1.19408,0.0,0.2185,0.0,0.0,-52.0,4.0,116.0,0.0
0.9,0.064999,0.036325,-0.032616,-0.002665,-0.019678,-0.081034,77.503008,65.212515,0.0,0.0,27.875,-1.390377,0.0,0.213917,0.0,0.0,-53.0,4.0,112.0,0.0
1.0,0.053879,0.049228,-0.004547,-0.003473,-0.012074,-0.042664,77.530485,65.119835,0.0,0.0,28.0,-1.182995,0.0,-0.024329,0.0,0.0,-53.0,4.0,110.0,0.0
1.1,0.065734,0.067349,0.241963,0.010841,0.026124,0.221791,77.535551,65.108941,0.0,0.0,27.875,-1.187412,0.0,-0.245949,0.0,0.0,-53.0,4.0,113.0,0.0
1.2,0.067978,0.059575,0.143477,0.014668,0.028681,0.131245,77.430187,65.19167,0.0,0.0,27.875,-1.092976,0.0,-0.012635,0.0,0.0,-54.0,4.0,113.0,0.0
1.3,0.058119,0.062165,-0.007105,0.007129,0.028681,-0.008848,77.24325,65.261672,0.0,0.0,27.875,-1.092976,0.0,-0.012635,0.0,0.0,-54.0,4.0,111.0,0.0
1.4,0.058194,0.064756,0.114568,0.00789,0.031239,0.098947,77.173817,65.321674,0.0,0.0,27.875,-1.390377,0.0,0.213917,0.0,0.0,-55.0,4.0,111.0,0.0
1.5,0.059921,0.054399,0.130316,0.012654,0.013359,0.113828,77.028896,65.25261,0.0,0.0,27.875,-1.19408,0.0,0.2185,0.0,0.0,-56.0,4.0,111.0,0.0
