Time,TotalHb_Left,TotalHb_Left_1cm,TotalHb_Left_3cm,TotalHb_Right,TotalHb_Right_1cm,TotalHb_Right_3cm,HR_Left,HR_Right,LF/HF_Left,LF/HF_Right,TemperatureC,Slope_X,Slope_Y,Slope_Z,DeepBreath,Chart_X,Chart_Y,Chart_Quadrant,Chart_Radius,Mark
0.0,0.0,-0.319917,-0.394147,0.0,-0.095584,-0.243061,0.0,0.0,0.0,0.0,23.25,-0.199291,0.0,-0.233064,34.0,0.0,-100.0,4.0,100.0,0.0
0.1,0.558989,-0.317764,-0.467563,-0.049483,-0.095584,-0.290772,75.0,73.684211,0.0,0.0,23.25,-0.605469,0.0,-0.003159,32.0,0.0,6.0,1.0,200.0,0.0
0.2,0.607752,-0.334961,-0.425425,-0.02714,-0.104797,-0.269358,75.0,74.342105,0.0,0.0,23.25,-0.503395,0.0,7e-06,29.0,0.0,6.0,1.0,200.0,0.0
0.3,0.576436,-0.334961,-0.568135,-0.042625,-0.109396,-0.349776,74.590164,74.561404,0.0,0.0,23.25,-0.603558,0.0,0.228672,27.0,0.0,4.0,1.0,200.0,0.0
0.4,0.577552,-0.345679,-0.535562,-0.037872,-0.125463,-0.340382,74.692623,74.363676,0.0,0.0,23.25,-0.803936,0.0,0.453422,25.0,0.0,5.0,1.0,200.0,0.0
0.5,0.590626,-0.332815,-0.432102,-0.029943,-0.113992,-0.286021,75.008336,75.008182,0.0,0.0,23.25,-0.705452,0.0,0.226325,23.0,0.0,6.0,1.0,200.0,0.0
0.6,0.608936,-0.32422,-0.34686,-0.021813,-0.093278,-0.216625,75.218811,75.006818,0.0,0.0,23.25,-0.703876,0.0,0.001609,20.0,0.0,7.0,1.0,200.0,0.0
0.7,0.611909,-0.313456,-0.382929,-0.0242,-0.072479,-0.221442,75.011908,74.817874,0.0,0.0,23.25,-0.401718,0.0,-0.231055,18.0,0.0,6.0,1.0,200.0,0.0
0.8,0.620346,-0.313456,-0.333267,-0.020782,-0.079422,-0.197311,74.845946,74.676166,0.0,0.0,23.25,-0.199291,0.0,-0.233064,16.0,0.0,5.0,1.0,200.0,0.0
0.9,0.620442,-0.317764,-0.40534,-0.022523,-0.077108,-0.231062,74.716864,74.565949,0.0,0.0,23.25,-0.300198,0.0,-0.227077,14.0,0.0,5.0,1.0,200.0,0.0
1.0,0.613572,-0.313456,-0.460933,-0.026206,-0.079422,-0.259812,74.745178,74.609354,0.0,0.0,23.25,-0.20137,0.0,0.001574,12.0,0.0,5.0,1.0,200.0,0.0
1.1,0.621924,-0.330667,-0.362672,-0.022019,-0.095584,-0.221442,74.65657,74.52525,0.0,0.0,23.25,-0.301384,0.0,0.006282,9.0,0.0,4.0,1.0,200.0,0.0
1.2,0.618489,-0.330667,-0.4874,-0.022546,-0.100193,-0.281266,74.685189,74.564813,0.0,0.0,23.25,-0.500828,0.0,0.00785,7.0,0.0,5.0,1.0,200.0,0.0
1.3,0.623993,-0.334961,-0.391905,-0.018342,-0.107097,-0.238265,74.709405,74.797228,0.0,0.0,23.25,-0.402039,0.0,0.003154,5.0,0.0,5.0,1.0,200.0,0.0
1.4,0.621527,-0.313456,-0.423197,-0.019754,-0.084045,-0.250247,74.730162,74.811711,0.0,0.0,23.25,-0.202915,0.0,0.226299,3.0,0.0,5.0,1.0,200.0,0.0
1.5,0.622963,-0.3113,-0.362672,-0.018455,-0.077108,-0.194891,74.666184,74.736545,0.0,0.0,23.375,-0.202915,0.0,0.226299,1.0,0.0,4.0,1.0,200.0,0.0
1.6,0.625076,-0.313456,-0.355902,-0.018764,-0.079422,-0.223849,74.578465,74.736545,0.0,0.0,23.375,-0.304878,0.0,0.449462,0.0,0.0,4.0,1.0,200.0,0.0
1.7,0.622491,-0.317764,-0.445429,-0.021089,-0.081734,-0.264587,74.490745,74.564131,0.0,0.0,23.25,-0.707253,0.0,0.675812,0.0,0.0,4.0,1.0,200.0,0.0
1.8,0.623415,-0.317764,-0.387419,-0.020854,-0.088664,-0.240664,74.572713,74.476411,0.0,0.0,23.375,-1.008347,0.0,0.22518,0.0,0.0,4.0,1.0,200.0,0.0
1.9,0.624865,-0.32422,-0.396388,-0.019669,-0.097889,-0.245458,74.490745,74.558379,0.0,0.0,23.25,-1.207912,0.0,0.226402,0.0,0.0,4.0,1.0,200.0,0.0
2.0,0.625768,-0.332815,-0.432102,-0.018158,-0.107097,-0.259812,74.406,74.476874,0.0,0.0,23.25,-1.206303,0.0,0.001712,0.0,0.0,3.0,1.0,200.0,0.0
2.1,0.626551,-0.32637,-0.412044,-0.017408,-0.104797,-0.266973,74.406,74.567783,0.0,0.0,23.375,-0.801914,0.0,-0.452455,0.0,0.0,3.0,1.0,200.0,0.0
2.2,0.628954,-0.313456,-0.333267,-0.016336,-0.086355,-0.211804,74.660381,74.655502,0.0,0.0,23.25,-1.320419,0.0,-0.009428,0.0,0.0,4.0,1.0,200.0,0.0
2.3,0.629877,-0.31561,-0.369433,-0.016001,-0.090972,-0.238265,74.660381,74.743222,0.0,0.0,23.375,-1.120243,0.0,0.216789,0.0,0.0,4.0,1.0,200.0,0.0
2.4,0.629124,-0.313456,-0.400866,-0.015637,-0.088664,-0.231062,74.7481,74.743222,0.0,0.0,23.25,-1.323265,0.0,0.445542,0.0,0.0,5.0,1.0,200.0,0.0
2.5,0.629059,-0.313456,-0.385174,-0.015356,-0.090972,-0.238265,74.660381,74.655502,0.0,0.0,23.375,-1.209984,0.0,0.900569,0.0,0.0,4.0,1.0,200.0,0.0
2.6,0.630599,-0.32637,-0.385174,-0.014807,-0.102495,-0.259812,74.742348,74.743222,0.0,0.0,23.25,-0.804832,0.0,0.900569,0.0,0.0,5.0,1.0,200.0,0.0
2.7,0.630717,-0.330667,-0.434326,-0.014672,-0.111695,-0.293145,74.660381,74.655502,0.0,0.0,23.375,-0.907036,0.0,0.676213,0.0,0.0,4.0,1.0,200.0,0.0
2.8,0.630713,-0.322069,-0.40981,-0.014234,-0.104797,-0.266973,74.660381,74.483089,0.0,0.0,23.375,-0.603558,0.0,0.228672,0.0,0.0,4.0,1.0,200.0,0.0
2.9,0.63208,-0.313456,-0.342333,-0.013294,-0.090972,-0.216625,74.845566,74.840231,0.0,0.0,23.375,-1.013821,0.0,-0.007897,0.0,0.0,5.0,1.0,200.0,0.0
3.0,0.630949,-0.3113,-0.407576,-0.013777,-0.090972,-0.257422,75.025572,74.833611,0.0,0.0,23.25,-1.013821,0.0,-0.007897,0.0,0.0,6.0,1.0,200.0,0.0
3.1,0.633469,-0.31561,-0.310529,-0.012226,-0.095584,-0.206977,75.113292,74.92133,0.0,0.0,23.375,-0.911392,0.0,0.221586,0.0,0.0,7.0,1.0,200.0,0.0
3.2,0.634788,-0.32422,-0.371685,-0.011964,-0.090972,-0.233464,75.201011,75.093744,0.0,0.0,23.375,-1.016617,0.0,0.446308,0.0,0.0,7.0,1.0,200.0,0.0
3.3,0.637686,-0.332815,-0.344597,-0.009912,-0.111695,-0.226255,75.201011,75.181464,0.0,0.0,23.375,-0.911392,0.0,0.221586,0.0,0.0,7.0,1.0,200.0,0.0
3.4,0.638312,-0.337107,-0.429877,-0.009545,-0.120877,-0.302628,75.282978,75.099496,0.0,0.0,23.375,-0.909779,0.0,-0.004709,0.0,0.0,7.0,1.0,200.0,0.0
3.5,0.63947,-0.334961,-0.403104,-0.009222,-0.113992,-0.286021,75.367724,74.92662,0.0,0.0,23.375,-0.907707,0.0,-0.230975,0.0,0.0,8.0,1.0,200.0,0.0
3.6,0.642867,-0.313456,-0.250923,-0.007341,-0.095584,-0.182776,75.468163,75.169044,0.0,0.0,23.375,-0.909779,0.0,-0.004709,0.0,0.0,8.0,1.0,200.0,0.0
3.7,0.64207,-0.306986,-0.378434,-0.007792,-0.088664,-0.247853,75.652892,75.502378,0.0,0.0,23.375,-0.808064,0.0,0.223962,0.0,0.0,9.0,1.0,200.0,0.0
