Time,TotalHb_Left,TotalHb_Left_1cm,TotalHb_Left_3cm,TotalHb_Right,TotalHb_Right_1cm,TotalHb_Right_3cm,HR_Left,HR_Right,LF/HF_Left,LF/HF_Right,TemperatureC,Slope_X,Slope_Y,Slope_Z,DeepBreath,Chart_X,Chart_Y,Chart_Quadrant,Chart_Radius,Mark
0.0,0.0,0.009864,0.12894,0.0,-0.000929,0.100241,0.0,0.0,0.0,0.0,30.25,1.006592,0.0,1.003349,0.0,0.0,-100.0,4.0,100.0,0.0
0.1,0.046057,0.005022,0.060109,0.10359,-0.026878,0.033158,63.934426,65.0,0.0,0.0,30.25,1.222069,0.0,1.231151,0.0,0.0,-5.0,4.0,109.0,0.0
0.2,-0.037138,-0.016712,-0.168939,0.013394,-0.04801,-0.201605,65.018061,65.227273,0.0,0.0,30.375,1.300835,0.0,1.201822,0.0,0.0,0.0,1.0,93.0,0.0
0.3,-0.035634,0.017137,0.016355,-0.026088,0.068137,0.068984,66.559659,65.518747,0.0,0.0,30.375,1.391403,0.0,1.387311,0.0,0.0,7.0,1.0,93.0,0.0
0.4,0.012334,0.034148,0.25426,0.008751,0.099409,0.367764,67.419745,65.122667,0.0,0.0,30.25,1.747131,0.0,1.339614,0.0,0.0,12.0,1.0,102.0,0.0
0.5,0.003456,0.041456,0.087037,-0.004366,0.099409,0.197663,66.935796,65.098133,0.0,0.0,30.375,1.747131,0.0,1.339614,0.0,0.0,9.0,1.0,100.0,0.0
0.6,-0.031394,0.043895,-0.079525,-0.037747,0.099409,0.049845,66.494115,65.157535,0.0,0.0,30.25,1.835175,0.0,1.52269,0.0,0.0,7.0,1.0,94.0,0.0
0.7,-0.033285,0.039019,0.067438,-0.035645,0.072935,0.163349,66.17863,65.199965,0.0,0.0,30.375,1.936935,0.0,1.137285,0.0,0.0,5.0,1.0,94.0,0.0
0.8,-0.011076,0.026851,0.221373,-0.011706,0.0466,0.274492,65.942015,65.085684,0.0,0.0,30.25,1.772629,0.0,0.980044,0.0,0.0,4.0,1.0,98.0,0.0
0.9,-0.011854,0.017137,0.030897,-0.011237,0.022779,0.049845,65.887852,64.957766,0.0,0.0,30.25,1.480011,0.0,0.781363,0.0,0.0,4.0,1.0,98.0,0.0
