Time,TotalHb_Left,TotalHb_Left_1cm,TotalHb_Left_3cm,TotalHb_Right,TotalHb_Right_1cm,TotalHb_Right_3cm,HR_Left,HR_Right,LF/HF_Left,LF/HF_Right,TemperatureC,Slope_X,Slope_Y,Slope_Z,DeepBreath,Chart_X,Chart_Y,Chart_Quadrant,Chart_Radius,Mark
0.0,0.0,-0.122509,0.012831,0.0,0.06077,0.319849,0.0,0.0,0.0,0.0,26.5,3.881882,0.0,-1.390483,0.0,0.0,-100.0,4.0,100.0,0.0
0.1,0.126245,-0.124767,-0.004979,0.175317,0.046919,0.301287,79.591837,79.245283,0.644599,0.464067,26.5,4.096794,0.0,-1.394491,0.0,0.0,30.0,1.0,125.0,0.0
0.2,0.124173,-0.129279,-0.01386,0.184982,0.033107,0.282795,79.41856,79.245283,0.644599,0.464067,26.5,3.740334,0.0,-1.597551,0.0,0.0,29.0,1.0,124.0,0.0
0.3,0.116894,-0.131534,-0.035993,0.179374,0.028512,0.243723,78.400252,79.245283,0.644599,0.464067,26.5,3.740334,0.0,-1.597551,0.0,0.0,24.0,1.0,123.0,0.0
0.4,0.125358,-0.124767,0.019526,0.159984,0.083939,0.329156,78.61151,79.772945,0.644599,0.464067,26.5,3.953972,0.0,-1.601816,0.0,0.0,25.0,1.0,125.0,0.0
0.5,0.130409,-0.122509,0.021759,0.141983,0.095565,0.329156,79.139208,81.404563,0.646,0.46452,26.5,3.671883,0.0,-1.610947,0.0,0.0,27.0,1.0,126.0,0.0
0.6,0.133799,-0.124767,0.019526,0.128634,0.100222,0.333815,80.079775,81.396458,0.646934,0.464821,26.5,3.886238,0.0,-1.61526,0.0,0.0,32.0,1.0,126.0,0.0
0.7,0.137949,-0.140543,0.015062,0.123105,0.100222,0.361866,80.884705,81.591053,0.647601,0.465036,26.5,3.953972,0.0,-1.601816,0.0,0.0,36.0,1.0,127.0,0.0
0.8,0.139356,-0.136041,0.006145,0.125035,0.081618,0.359522,81.60745,81.436814,0.648101,0.465198,26.5,3.958557,0.0,-1.825648,0.0,0.0,40.0,1.0,127.0,0.0
0.9,0.137915,-0.127023,-0.0072,0.127488,0.05384,0.292032,82.343877,81.030254,0.648638,0.465324,26.5,4.239113,0.0,-1.815908,0.0,0.0,43.0,1.0,127.0,0.0
1.0,0.133884,-0.127023,-0.035993,0.128122,0.037707,0.234574,82.763336,80.705007,0.649068,0.465424,26.5,4.025734,0.0,-1.811472,0.0,0.0,45.0,1.0,126.0,0.0
1.1,0.129427,-0.133788,-0.05583,0.12932,0.030809,0.223161,83.193941,80.438895,0.649419,0.465506,26.5,3.963409,0.0,-2.049364,0.0,0.0,48.0,1.0,125.0,0.0
1.2,0.129927,-0.129279,-0.000532,0.125049,0.090911,0.3245,83.55278,80.515315,0.649712,0.465575,26.5,3.963409,0.0,-2.049364,0.0,0.0,49.0,1.0,125.0,0.0
1.3,0.13002,-0.131534,-0.0072,0.117197,0.102553,0.301287,83.856412,80.475675,0.64996,0.466002,26.5,4.110542,0.0,-2.069275,0.0,0.0,51.0,1.0,126.0,0.0
1.4,0.130714,-0.127023,0.006145,0.11142,0.100222,0.30824,84.345074,80.538551,0.650172,0.466367,26.5,4.325813,0.0,-2.07403,0.0,0.0,53.0,1.0,126.0,0.0
1.5,0.13087,-0.127023,-0.000532,0.105486,0.100222,0.294345,84.511542,80.686555,0.650392,0.466684,26.5,4.452988,0.0,-1.820303,0.0,0.0,54.0,1.0,126.0,0.0
1.6,0.130729,-0.127023,-0.004979,0.10225,0.086262,0.287411,84.994894,80.588722,0.650983,0.467155,26.5,4.448555,0.0,-1.596782,0.0,0.0,57.0,1.0,126.0,0.0
1.7,0.129301,-0.127023,-0.027152,0.100424,0.063082,0.241434,85.501348,80.490888,0.651574,0.467625,26.5,4.168114,0.0,-1.60604,0.0,0.0,59.0,1.0,125.0,0.0
1.8,0.126231,-0.136041,-0.069011,0.099079,0.044615,0.195876,86.124725,80.393054,0.652165,0.468095,26.5,4.387245,0.0,-1.834578,0.0,0.0,62.0,1.0,125.0,0.0
1.9,0.122715,-0.145042,-0.093087,0.098887,0.028512,0.170994,86.341706,80.154511,0.652756,0.468566,26.5,4.541588,0.0,-2.078739,0.0,0.0,63.0,1.0,124.0,0.0
2.0,0.119568,-0.149536,-0.097451,0.099456,0.02392,0.173251,86.566065,79.625775,0.65288,0.468885,26.5,4.822563,0.0,-2.06808,0.0,0.0,64.0,1.0,123.0,0.0
2.1,0.118988,-0.140543,-0.040408,0.095296,0.095565,0.271271,86.413891,79.53538,0.653004,0.469205,26.5,5.165085,0.0,-2.042227,0.0,0.0,64.0,1.0,123.0,0.0
2.2,0.118653,-0.138292,-0.033784,0.090597,0.097893,0.257478,86.199606,79.591909,0.653059,0.469878,26.5,4.882195,0.0,-1.82896,0.0,0.0,63.0,1.0,123.0,0.0
2.3,0.11874,-0.140543,-0.027152,0.087084,0.095565,0.26897,86.062853,79.325675,0.653113,0.47055,26.5,4.877869,0.0,-1.604935,0.0,0.0,62.0,1.0,123.0,0.0
2.4,0.118273,-0.142793,-0.042614,0.083459,0.093237,0.252889,85.969974,79.231399,0.653079,0.471223,26.5,4.5979,0.0,-1.614368,0.0,0.0,61.0,1.0,123.0,0.0
2.5,0.116875,-0.142793,-0.066817,0.080371,0.079297,0.220881,86.200743,79.137123,0.653045,0.471896,26.5,4.101105,0.0,-1.619532,0.0,0.0,63.0,1.0,123.0,0.0
2.6,0.115267,-0.149536,-0.082158,0.079676,0.05384,0.207226,86.008436,79.042847,0.652882,0.472568,26.5,4.096794,0.0,-1.394491,0.0,0.0,62.0,1.0,123.0,0.0
2.7,0.112252,-0.151782,-0.125731,0.078161,0.037707,0.139505,85.964576,78.537151,0.652718,0.473241,26.5,3.886238,0.0,-1.61526,0.0,0.0,61.0,1.0,122.0,0.0
2.8,0.109466,-0.15627,-0.130067,0.078534,0.017041,0.132783,85.631243,78.389002,0.652555,0.473594,26.5,3.749237,0.0,-1.642436,0.0,0.0,60.0,1.0,121.0,0.0
2.9,0.108053,-0.149536,-0.088718,0.075993,0.072341,0.200413,84.990136,78.449145,0.652391,0.473947,26.5,4.038223,0.0,-1.858893,0.0,0.0,57.0,1.0,121.0,0.0
3.0,0.107606,-0.147289,-0.060228,0.073386,0.093237,0.250596,84.655208,78.265237,0.652192,0.474644,26.5,4.172646,0.0,-1.830135,0.0,0.0,55.0,1.0,121.0,0.0
3.1,0.106975,-0.147289,-0.066817,0.070768,0.088586,0.232289,84.58002,78.080051,0.651993,0.475341,26.5,4.316475,0.0,-1.623764,0.0,0.0,54.0,1.0,121.0,0.0
3.2,0.106316,-0.147289,-0.069011,0.068798,0.086262,0.241434,84.346102,77.807147,0.651794,0.476038,26.5,4.662964,0.0,-1.600879,0.0,0.0,53.0,1.0,121.0,0.0
3.3,0.105639,-0.151782,-0.075589,0.067895,0.072341,0.234574,84.438268,77.534242,0.651595,0.476735,26.5,4.877869,0.0,-1.604935,0.0,0.0,54.0,1.0,121.0,0.0
3.4,0.1038,-0.158513,-0.123561,0.066878,0.044615,0.152976,84.519663,77.261338,0.651396,0.477432,26.5,4.753151,0.0,-1.857811,0.0,0.0,54.0,1.0,120.0,0.0
3.5,0.101637,-0.160754,-0.140892,0.066961,0.02392,0.132783,84.460033,76.846037,0.651197,0.47813,26.5,4.536835,0.0,-1.853406,0.0,0.0,54.0,1.0,120.0,0.0
3.6,0.099066,-0.165234,-0.164625,0.067268,0.007884,0.097085,84.601059,76.424985,0.650998,0.478827,26.375,4.321007,0.0,-1.848956,0.0,0.0,55.0,1.0,119.0,0.0
3.7,0.098078,-0.15627,-0.101813,0.065703,0.072341,0.204954,84.656614,75.851214,0.650869,0.479171,26.5,4.10569,0.0,-1.844462,0.0,0.0,55.0,1.0,119.0,0.0
3.8,0.097596,-0.154026,-0.082158,0.063997,0.086262,0.234574,84.805062,75.678338,0.650384,0.479855,26.5,3.890869,0.0,-1.839925,0.0,0.0,56.0,1.0,119.0,0.0
3.9,0.097023,-0.151782,-0.084345,0.062587,0.081618,0.230005,85.1267,75.49971,0.6499,0.480539,26.5,3.895782,0.0,-2.064473,0.0,0.0,57.0,1.0,119.0,0.0
4.0,0.096584,-0.149536,-0.077779,0.061204,0.083939,0.234574,84.916173,75.321081,0.649416,0.481223,26.5,3.681526,0.0,-2.059626,0.0,0.0,56.0,1.0,119.0,0.0
4.1,0.095637,-0.151782,-0.101813,0.05963,0.076977,0.204954,84.729693,75.230172,0.649061,0.481907,26.5,3.681526,0.0,-2.059626,0.0,0.0,55.0,1.0,119.0,0.0
4.2,0.094067,-0.154026,-0.132234,0.058616,0.05384,0.161977,84.234337,75.230172,0.648706,0.482591,26.5,3.90097,0.0,-2.288896,0.0,0.0,53.0,1.0,118.0,0.0
4.3,0.092123,-0.15627,-0.153851,0.058249,0.035407,0.137264,83.734337,74.96302,0.648351,0.483275,26.5,3.90097,0.0,-2.288896,0.0,0.0,50.0,1.0,118.0,0.0
4.4,0.090525,-0.162995,-0.149535,0.059347,0.017041,0.150729,83.457137,74.391429,0.647997,0.483959,26.5,3.764313,0.0,-2.321115,0.0,0.0,49.0,1.0,118.0,0.0
4.5,0.08905,-0.165234,-0.149535,0.060078,0.02392,0.155225,83.457137,73.970377,0.647642,0.484299,26.5,3.625603,0.0,-2.353796,0.0,0.0,49.0,1.0,117.0,0.0
4.6,0.088659,-0.154026,-0.090903,0.0591,0.088586,0.255183,82.85913,73.970377,0.647287,0.485071,26.5,3.473427,0.0,-2.105435,0.0,0.0,46.0,1.0,117.0,0.0
4.7,0.088463,-0.149536,-0.077779,0.057856,0.095565,0.259774,82.54167,73.976129,0.646512,0.485843,26.5,3.39315,0.0,-1.844997,0.0,0.0,44.0,1.0,117.0,0.0
4.8,0.087816,-0.147289,-0.097451,0.056175,0.093237,0.230005,82.101072,73.891434,0.645738,0.486615,26.5,3.895782,0.0,-2.064473,0.0,0.0,42.0,1.0,117.0,0.0
4.9,0.087014,-0.145042,-0.103992,0.054452,0.088586,0.211774,82.30915,73.891434,0.644963,0.487387,26.5,3.963409,0.0,-2.049364,0.0,0.0,43.0,1.0,117.0,0.0
5.0,0.08594,-0.145042,-0.119219,0.053223,0.070025,0.182289,82.673701,73.891434,0.644189,0.488158,26.5,4.177452,0.0,-2.054112,0.0,0.0,45.0,2.0,117.0,0.0
