Time,TotalHb_Left,TotalHb_Left_1cm,TotalHb_Left_3cm,TotalHb_Right,TotalHb_Right_1cm,TotalHb_Right_3cm,HR_Left,HR_Right,LF/HF_Left,LF/HF_Right,TemperatureC,Slope_X,Slope_Y,Slope_Z,DeepBreath,Chart_X,Chart_Y,Chart_Quadrant,Chart_Radius,Mark
0.0,0.0,-0.170836,-0.16312,0.0,0.574791,0.354979,0.0,0.0,0.0,0.0,27.125,-5.715637,0.0,-0.666458,0.0,0.0,-100.0,4.0,100.0,0.0
0.1,0.118603,-0.18046,-0.114677,0.137582,0.609879,0.415881,62.068966,64.705882,0.0,0.0,27.125,-5.42765,0.0,-0.884641,0.0,0.0,10.0,1.0,123.0,0.0
0.2,0.07787,-0.170836,-0.183739,0.103293,0.653405,0.3671,62.068966,68.559838,0.0,0.0,27.125,-5.304497,0.0,-0.447836,0.0,0.0,10.0,1.0,115.0,0.0
0.3,0.04772,-0.158779,-0.217915,0.09051,0.689051,0.379251,62.068966,71.706558,0.0,0.0,27.125,-4.733589,0.0,-0.443875,0.0,0.0,10.0,1.0,109.0,0.0
0.4,0.049284,-0.173243,-0.170003,0.093175,0.727725,0.433067,62.068966,68.363252,0.0,0.0,27.125,-4.167816,0.0,-0.439863,0.0,0.0,10.0,1.0,109.0,0.0
0.5,0.058866,-0.199654,-0.160824,0.110187,0.859792,0.570199,62.596349,66.041953,0.0,0.0,27.125,-4.451149,0.0,-0.221606,0.0,0.0,12.0,1.0,111.0,0.0
0.6,0.064992,-0.256798,-0.236048,0.119162,1.092935,0.662038,62.348809,64.71238,0.0,0.0,27.125,-4.091698,0.0,-0.655656,0.0,0.0,11.0,1.0,112.0,1.0
0.7,0.071668,-0.278059,-0.247347,0.129945,1.168079,0.726822,62.62551,64.734164,0.0,0.0,27.125,-3.885513,0.0,-0.657074,0.0,0.0,13.0,1.0,114.0,0.0
0.8,0.082918,-0.256798,-0.170003,0.151139,1.204553,0.848265,63.215689,64.730629,0.0,0.0,27.125,-4.032539,0.0,-0.88582,0.0,0.0,16.0,1.0,116.0,0.0
0.9,0.081628,-0.204441,-0.192876,0.168026,1.296921,0.893902,63.674716,64.681194,0.0,0.0,27.125,-3.885513,0.0,-0.657074,0.0,0.0,18.0,1.0,116.0,0.0
1.0,0.062345,-0.041529,-0.165415,0.178419,1.454762,0.93452,64.099698,64.349438,0.0,0.0,27.125,-4.244194,0.0,-0.222482,0.0,0.0,20.0,1.0,112.0,0.0
