Time,TotalHb_Left,TotalHb_Left_1cm,TotalHb_Left_3cm,TotalHb_Right,TotalHb_Right_1cm,TotalHb_Right_3cm,HR_Left,HR_Right,LF/HF_Left,LF/HF_Right,TemperatureC,Slope_X,Slope_Y,Slope_Z,DeepBreath,Chart_X,Chart_Y,Chart_Quadrant,Chart_Radius,Mark
0.0,0.0,-0.151885,-0.32529,0.0,-0.318963,-0.157143,0.0,0.0,0.0,0.0,29.625,-0.684021,0.0,0.23419,0.0,0.0,-100.0,4.0,100.0,0.0
0.1,-0.093711,-0.15727,-0.345607,-0.018928,-0.307889,-0.162076,76.363636,69.642857,0.0,0.0,29.625,-0.684021,0.0,0.23419,0.0,0.0,-55.0,4.0,82.0,0.0
0.2,-0.138488,-0.168023,-0.45193,-0.087341,-0.301233,-0.295871,77.80446,70.93254,0.0,0.0,29.625,-0.712563,0.0,-0.237388,0.0,0.0,-48.0,4.0,73.0,0.0
0.3,-0.124568,-0.176072,-0.377944,-0.071627,-0.299012,-0.179305,79.455847,72.28836,0.0,0.0,29.625,-0.942268,0.0,-0.005734,0.0,0.0,-40.0,4.0,76.0,0.0
0.4,-0.116756,-0.200143,-0.412074,-0.075387,-0.299012,-0.225771,81.960306,70.679684,0.0,0.0,29.625,-0.973633,0.0,-0.249169,0.0,0.0,-27.0,4.0,77.0,0.0
0.5,-0.101563,-0.205476,-0.367861,-0.059262,-0.301233,-0.134882,80.568245,72.099303,0.0,0.0,29.625,-0.90519,0.0,-0.450413,0.0,0.0,-34.0,4.0,80.0,0.0
0.6,-0.091791,-0.20281,-0.365842,-0.045369,-0.299012,-0.115011,80.776568,73.240647,0.0,0.0,29.625,-0.874458,0.0,-0.208206,0.0,0.0,-33.0,4.0,82.0,0.0
0.7,-0.096,-0.200143,-0.440007,-0.050166,-0.294568,-0.216024,80.92537,73.719947,0.0,0.0,29.625,-0.422218,0.0,-0.212021,0.0,0.0,-32.0,4.0,81.0,0.0
0.8,-0.104747,-0.159961,-0.422068,-0.063764,-0.267818,-0.283855,81.154526,73.36859,0.0,0.0,29.625,0.058365,0.0,0.025367,0.0,0.0,-31.0,4.0,80.0,0.0
0.9,-0.115207,-0.170707,-0.47174,-0.080984,-0.252147,-0.336512,82.0139,73.549858,0.0,0.0,29.625,0.029297,0.0,0.012733,0.0,0.0,-27.0,4.0,77.0,0.0
1.0,-0.112293,-0.186785,-0.383984,-0.082671,-0.247661,-0.213585,82.088372,73.831236,0.0,0.0,29.625,0.257965,0.0,-0.217357,0.0,0.0,-27.0,4.0,78.0,0.0
1.1,-0.106938,-0.194804,-0.363822,-0.077269,-0.238676,-0.134882,82.926188,74.296339,0.0,0.0,29.625,0.029297,0.0,0.012733,0.0,0.0,-22.0,4.0,79.0,0.0
1.2,-0.108312,-0.197474,-0.438017,-0.078019,-0.240924,-0.198922,82.388221,74.771644,0.0,0.0,29.625,-0.453262,0.0,-0.225615,0.0,0.0,-25.0,4.0,79.0,0.0
1.3,-0.107238,-0.216126,-0.438017,-0.080591,-0.249905,-0.228205,82.763952,75.173825,0.0,0.0,29.625,-0.225891,0.0,-0.227467,0.0,0.0,-23.0,4.0,79.0,0.0
1.4,-0.105997,-0.224098,-0.445972,-0.081199,-0.245416,-0.203814,82.209384,75.443364,0.0,0.0,29.625,-0.453262,0.0,-0.225615,0.0,0.0,-26.0,4.0,79.0,0.0
1.5,-0.115174,-0.213466,-0.583182,-0.094204,-0.245416,-0.390976,81.728759,75.413806,0.0,0.0,29.625,-0.90519,0.0,-0.450413,0.0,0.0,-28.0,4.0,77.0,0.0
1.6,-0.123408,-0.162649,-0.507201,-0.106922,-0.213885,-0.398037,82.092395,75.861858,0.0,0.0,29.625,-0.839905,0.0,-0.421638,0.0,0.0,-27.0,4.0,76.0,0.0
