Time,TotalHb_Left,TotalHb_Left_1cm,TotalHb_Left_3cm,TotalHb_Right,TotalHb_Right_1cm,TotalHb_Right_3cm,HR_Left,HR_Right,LF/HF_Left,LF/HF_Right,TemperatureC,Slope_X,Slope_Y,Slope_Z,DeepBreath,Chart_X,Chart_Y,Chart_Quadrant,Chart_Radius,Mark
0.0,0.0,0.024577,0.038387,0.0,0.010552,0.019879,0.0,0.0,0.0,0.0,25.25,2.021065,0.0,0.826931,0.0,0.0,-100.0,4.0,100.0,0.0
0.1,0.052428,0.021867,0.095221,0.056326,0.013524,0.050545,90.0,90.0,0.336979,0.243522,25.25,2.013504,0.0,0.614599,0.0,0.0,48.0,1.0,110.0,0.0
0.2,0.066074,0.021867,0.122514,0.055188,0.010552,0.050545,90.762712,91.721311,0.336979,0.243522,25.25,2.686432,0.0,0.618009,0.0,0.0,52.0,1.0,113.0,0.0
0.3,0.087716,0.013743,0.158218,0.065094,0.010552,0.081401,91.542957,92.814208,0.336979,0.243522,25.25,2.955109,0.0,0.395494,0.0,0.0,55.0,1.0,117.0,0.0
0.4,0.075108,0.002932,0.043772,0.029672,-0.001318,-0.071008,91.425075,93.360656,0.336979,0.243522,25.25,2.686432,0.0,0.618009,0.0,0.0,55.0,1.0,115.0,0.0
0.5,0.066882,-0.00516,0.024949,0.002521,-0.004281,-0.098226,90.917838,93.377049,0.336979,0.243522,25.25,2.815468,0.0,0.855299,0.0,0.0,52.0,1.0,113.0,0.0
0.6,0.050476,0.01645,0.000853,-0.001998,0.016497,-0.032651,91.019102,93.387978,0.336979,0.243522,25.25,2.60157,0.0,0.421718,0.0,0.0,53.0,1.0,110.0,0.0
0.7,0.030061,0.021867,-0.049639,-0.005427,0.025428,-0.040895,91.091434,93.395785,0.340586,0.24027,25.25,2.616043,0.0,0.84827,0.0,0.0,53.0,1.0,106.0,0.0
0.8,0.024344,0.013743,0.011548,-0.00352,0.025428,-0.005073,91.342936,93.359243,0.343292,0.237831,25.25,2.815468,0.0,0.855299,0.0,0.0,54.0,1.0,104.0,0.0
0.9,0.026756,0.011038,0.068076,0.004454,0.025428,0.053342,91.363212,93.368507,0.345396,0.235934,25.25,2.770912,0.0,0.812816,0.0,0.0,55.0,1.0,105.0,0.0
1.0,0.040357,0.002932,0.169256,0.016287,0.019472,0.112448,91.700575,93.138799,0.34708,0.234416,25.25,2.297691,0.0,0.816449,0.0,0.0,56.0,1.0,108.0,0.0
1.1,0.042427,-0.010548,0.043772,0.01145,0.007582,-0.038149,91.64338,92.853454,0.348457,0.233174,25.25,2.204147,0.0,0.408699,0.0,0.0,56.0,1.0,108.0,0.0
1.2,0.03927,-0.00516,-0.004486,0.006845,0.016497,-0.051866,91.595717,92.492715,0.349605,0.232139,25.25,2.013504,0.0,0.614599,0.0,0.0,56.0,1.0,107.0,0.0
1.3,0.035483,0.019157,0.027634,0.013309,0.040349,0.064547,91.737787,92.565785,0.352212,0.230787,25.25,1.933464,0.0,0.631548,0.0,0.0,56.0,1.0,107.0,0.0
1.4,0.02296,0.019157,-0.102243,0.011057,0.04633,-0.049126,91.722618,92.491473,0.354446,0.229628,25.25,2.338356,0.0,0.859023,0.0,0.0,56.0,1.0,104.0,0.0
1.5,0.016142,0.019157,-0.0417,0.010969,0.043339,-0.018881,91.814674,92.42707,0.356382,0.228624,25.25,2.55368,0.0,1.293614,0.0,0.0,57.0,1.0,103.0,0.0
1.6,0.014824,0.013743,0.022266,0.014072,0.037362,0.036583,92.130463,92.633967,0.359483,0.226693,25.25,2.354347,0.0,1.285884,0.0,0.0,58.0,1.0,102.0,0.0
1.7,0.015951,-0.00516,0.024949,0.014608,0.028409,0.006001,92.066504,92.475887,0.362584,0.224762,25.25,2.631744,0.0,1.274252,0.0,0.0,58.0,1.0,103.0,0.0
1.8,0.015003,-0.010548,-0.020469,0.010603,0.016497,-0.065546,91.785533,92.18029,0.365684,0.222831,25.25,2.313454,0.0,1.239826,0.0,0.0,57.0,1.0,103.0,0.0
1.9,0.012295,0.024577,0.011548,0.013676,0.037362,0.044955,91.751841,91.948651,0.368785,0.220901,25.25,2.108261,0.0,1.020839,0.0,0.0,56.0,1.0,102.0,0.0
2.0,0.006818,0.035435,-0.028441,0.018224,0.058313,0.064547,91.897343,91.820838,0.373495,0.218607,25.25,2.013504,0.0,0.614599,0.0,0.0,57.0,1.0,101.0,0.0
2.1,0.004015,0.032719,0.011548,0.022363,0.055315,0.067352,92.002545,91.798226,0.378205,0.216313,25.25,1.845467,0.0,0.43468,0.0,1.0,58.0,1.0,100.0,0.0
2.2,0.00219,0.030003,0.022266,0.026021,0.052318,0.067352,91.972279,91.640147,0.381231,0.215538,25.25,2.124596,0.0,0.42499,0.0,1.0,58.0,1.0,100.0,0.0
2.3,0.003783,0.021867,0.08163,0.029406,0.04633,0.072967,92.081171,91.74904,0.384257,0.214762,25.25,2.204147,0.0,0.408699,0.0,1.0,58.0,1.0,100.0,0.0
2.4,0.005093,0.011038,0.05726,0.030011,0.037362,0.019879,92.050905,91.59096,0.387284,0.213986,25.25,2.488083,0.0,0.611298,0.0,1.0,58.0,1.0,101.0,0.0
2.5,0.003924,0.005633,-0.012484,0.026275,0.019472,-0.073736,91.806544,91.282243,0.39031,0.21321,25.25,2.375999,0.0,0.798922,0.0,1.0,57.0,1.0,100.0,0.0
2.6,-0.002007,0.021867,-0.107474,0.023021,0.040349,-0.084635,91.806544,91.183883,0.393336,0.212434,25.25,2.218842,0.0,0.834086,0.0,1.0,57.0,1.0,100.0,0.0
2.7,-0.008847,0.043594,-0.102243,0.023346,0.061314,-0.010601,91.836811,91.383938,0.398246,0.211429,25.25,1.933464,0.0,0.631548,0.0,1.0,57.0,1.0,99.0,0.0
2.8,-0.014263,0.040873,-0.081268,0.024654,0.058313,0.019879,91.814199,91.361326,0.401738,0.210838,25.25,1.838394,0.0,0.220622,0.0,1.0,57.0,1.0,98.0,0.0
2.9,-0.015746,0.035435,0.011548,0.027623,0.055315,0.072967,91.919401,91.466528,0.405231,0.210246,25.25,2.037468,0.0,0.227026,0.0,1.0,57.0,1.0,97.0,0.0
3.0,-0.012719,0.030003,0.133472,0.032124,0.049323,0.129464,91.63843,91.436262,0.408723,0.209654,25.25,2.037468,0.0,0.227026,0.0,1.0,56.0,1.0,98.0,0.0
3.1,-0.010362,0.019157,0.097943,0.034382,0.040349,0.075776,91.248566,91.229365,0.412216,0.209063,25.25,2.237106,0.0,0.233393,0.0,1.0,54.0,1.0,98.0,0.0
3.2,-0.010209,0.005633,0.006198,0.031326,0.019472,-0.073736,90.973542,91.387445,0.415708,0.208471,25.375,2.417168,0.0,0.841199,0.0,1.0,53.0,1.0,98.0,0.0
