kharada,0.31999999999999995,1.5947694450616836,0.18929824561403508,0.23265130568356374,0.20013431013431013,0.042936055797421942,0.67145049751617503,0.33333333333333331,0.64516129032258063,0.4395604395604395,0.26315789473684209,0.23809523809523808,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.34999999999999998,0.28000000000000003,0.31111111111111112,#,0,0,0,0,1,1,2,3,4,4,0,0,0,1,1,1,2,3,4,4,0,0,0,1,1,2,2,3,4,4,0,0,0,1,1,2,3,3,4,4,0,0,0,1,1,2,3,3,4,4,0,0,0,1,1,2,3,4,4,4,0,0,0,1,1,2,3,4,4,4,0,0,0,1,1,2,3,4,4,4,0,0,0,1,1,2,3,4,4,4,0,0,0,1,1,2,3,4,4,4,#,0,1,4,0,4,0,1,1,4,1,4,0,0,0,3,1,0,0,4,0,0,0,0,0,0,0,0,1,4,4,0,0,1,1,4,0,4,0,0,4,0,4,0,4,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,4,4,0,4,4,4,4,0,0,4,1,0,0,1,0,0,0,0,4,0,0,0,1,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,#,1.2834925651550293,1.4116153717041016,1.2551863193511963,1.1147184371948242,1.8382326364517212,1.9119075536727905,2.377669334411621,1.8831768035888672,1.1644361019134521,1.7864588499069214,1.2141523361206055,1.180336356163025,1.155838131904602,1.43654203414917,1.218475341796875,1.2761406898498535,2.395833969116211,1.8721946477890015,1.124463438987732,1.3236820697784424,1.0137420892715454,0.8782212734222412,1.0769661664962769,1.5391756296157837,2.9360857009887695,2.346829414367676,2.2517471313476562,1.8128020763397217,1.1915395259857178,1.1702158451080322,1.2357838153839111,0.9974628686904907,1.3530423641204834,1.315104365348816,1.993341326713562,2.2099928855895996,2.9392552375793457,3.019962787628174,1.1563420295715332,1.0298513174057007,1.2028155326843262,1.2651267051696777,1.2250522375106812,1.5256848335266113,1.3870981931686401,2.0480904579162598,1.827836275100708,2.163547992706299,1.2407318353652954,1.383681297302246,2.124602794647217,1.6532509326934814,0.9096300601959229,1.7881096601486206,1.8213436603546143,2.130603790283203,2.7715649604797363,1.386181354522705,1.3097529411315918,1.3646838665008545,1.4013400077819824,1.3978883028030396,1.1280205249786377,2.097653388977051,2.0234806537628174,2.1374740600585938,2.0735325813293457,1.289493441581726,2.213197708129883,1.0509244203567505,1.2973755598068237,1.0082310438156128,1.1544721126556396,1.246427297592163,1.7715365886688232,2.5857458114624023,2.489635944366455,1.2761083841323853,1.1681513786315918,1.4008433818817139,1.154980182647705,0.9421153664588928,1.4344779253005981,1.7904435396194458,0.7927546501159668,2.12656831741333,1.5175529718399048,2.044637680053711,1.5046757459640503,3.196396827697754,1.2390129566192627,1.0392354726791382,1.105545997619629,1.5075584650039673,1.1983615159988403,2.293504238128662,2.2759625911712646,1.271911859512329,1.376001000404358,1.2323083877563477
hwada,0.33999999999999997,1.5195035421848295,0.068686868686868685,0.19428571428571428,0.10149253731343282,-0.005418870751388586,0.95732731101293433,0.0,0.0,0.0,0.0,0.0,0.0,0.34343434343434343,0.97142857142857142,0.50746268656716409,0.0,0.0,0.0,0.0,0.0,0.0,#,0,0,0,1,2,2,2,3,3,4,0,0,0,1,2,2,2,3,3,4,0,0,0,1,2,2,2,3,3,4,0,0,0,1,2,2,2,3,3,4,0,0,0,2,2,2,2,3,3,4,0,0,0,2,2,2,2,3,3,4,0,0,1,2,2,2,2,3,3,4,0,0,1,2,2,2,2,3,3,4,0,0,1,2,2,2,2,3,3,4,0,0,1,2,2,2,3,3,3,4,#,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,#,1.5230919122695923,1.4042435884475708,1.5221526622772217,2.589994430541992,1.0801011323928833,1.0675599575042725,1.0482399463653564,1.5454446077346802,1.5019789934158325,2.2993507385253906,1.430553674697876,1.4172649383544922,1.4032236337661743,2.7231593132019043,1.1452921628952026,1.133077621459961,1.0982332229614258,1.720901370048523,1.6577619314193726,2.4139928817749023,1.3967435359954834,1.3585631847381592,1.4267778396606445,2.3340184688568115,1.1571358442306519,1.088437557220459,1.058661699295044,1.4849591255187988,1.5369206666946411,2.2027101516723633,1.677438735961914,1.7623531818389893,1.249172329902649,2.590719223022461,0.9891170263290405,1.061995029449463,1.0942116975784302,1.6644622087478638,1.3777031898498535,2.6838138103485107,1.3758600950241089,1.4127967357635498,1.3802217245101929,1.1371550559997559,1.0730522871017456,1.0558229684829712,1.0275485515594482,1.5758130550384521,1.5527626276016235,2.429480791091919,1.3971624374389648,1.313513994216919,1.3640671968460083,1.2152562141418457,1.113508701324463,1.1361241340637207,1.0627870559692383,1.553251028060913,1.5842063426971436,2.083731174468994,1.3515880107879639,1.3330469131469727,2.6753487586975098,1.1118254661560059,1.0672667026519775,1.060165286064148,1.066084623336792,1.6335937976837158,1.5694911479949951,2.245772123336792,1.3374102115631104,1.3861063718795776,2.799422264099121,1.2185537815093994,0.9857972860336304,1.056881308555603,1.1232012510299683,1.7267729043960571,1.7416291236877441,2.3116579055786133,1.3205971717834473,1.382462978363037,2.544373035430908,1.0416233539581299,1.1076068878173828,1.1198935508728027,1.149834156036377,1.495488166809082,1.4721145629882812,2.196397066116333,1.3558194637298584,1.4008902311325073,2.4925479888916016,1.1347754001617432,1.1053818464279175,1.041612148284912,1.5029549598693848,1.7181053161621094,1.6634302139282227,2.1371750831604004
