kharada,0.35999999999999993,1.554758110046387,0.21990892531876138,0.26460215053763442,0.22906113590964017,0.22978250586152116,0.045754350510291045,0.651248880068659,0.36065573770491804,0.70967741935483875,0.47826086956521741,0.34999999999999998,0.33333333333333331,0.34146341463414631,0.0,0.0,0.0,0.0,0.0,0.0,0.3888888888888889,0.28000000000000003,0.32558139534883723,#,0,0,0,0,1,1,2,3,4,4,0,0,0,1,1,1,2,3,4,4,0,0,0,1,1,2,2,3,4,4,0,0,0,1,1,2,3,3,4,4,0,0,0,1,1,2,3,3,4,4,0,0,0,1,1,2,3,4,4,4,0,0,0,1,1,2,3,4,4,4,0,0,0,1,1,2,3,4,4,4,0,0,0,1,1,2,3,4,4,4,0,0,0,1,1,2,3,4,4,4,#,0,0,4,0,0,4,4,0,0,4,4,0,1,1,3,0,0,0,4,0,0,0,0,1,1,4,0,1,4,1,0,0,0,1,0,1,0,0,0,0,0,4,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,4,0,0,0,4,0,1,0,1,0,0,0,0,1,0,4,0,0,4,0,4,1,0,0,4,1,0,4,0,4,0,0,1,1,0,0,0,#,1.0441200733184814,1.0136746168136597,1.2624897956848145,1.1842777729034424,1.4711934328079224,1.8548377752304077,2.2133240699768066,1.9155516624450684,1.1510233879089355,1.13788640499115,1.4079729318618774,1.069878339767456,1.9881174564361572,1.2137218713760376,1.195319652557373,1.8497679233551025,2.16245436668396,2.6571099758148193,1.1130729913711548,1.343058466911316,1.2034908533096313,1.2562305927276611,1.2682483196258545,1.2055115699768066,1.260481595993042,2.942709445953369,2.159564971923828,1.7652812004089355,1.083078384399414,2.0725603103637695,1.1040537357330322,1.1059582233428955,1.1301078796386719,1.280301809310913,1.9774038791656494,2.422339916229248,2.6107630729675293,2.679119110107422,1.2150588035583496,1.1550168991088867,1.1605550050735474,1.2945635318756104,1.1201173067092896,1.3375859260559082,1.0449535846710205,2.178740978240967,1.5479481220245361,2.0288660526275635,1.9016872644424438,1.3307358026504517,1.0388305187225342,1.0315043926239014,1.392733097076416,1.706687331199646,1.6965440511703491,2.183502674102783,2.6237964630126953,1.1537423133850098,1.245971918106079,1.1293224096298218,1.1108512878417969,1.2663612365722656,1.1205908060073853,1.9711490869522095,1.7733039855957031,2.024529457092285,2.1171813011169434,1.2016047239303589,1.2033836841583252,2.470607280731201,1.0596791505813599,1.6665058135986328,1.0900766849517822,1.624187707901001,1.7754333019256592,2.1024656295776367,1.7940303087234497,1.3692436218261719,1.3033721446990967,1.2848173379898071,1.106021523475647,1.2905972003936768,1.0076839923858643,1.8791059255599976,1.1655771732330322,2.0217812061309814,2.2089920043945312,1.1104722023010254,1.7884835004806519,1.5694853067398071,1.4142353534698486,1.05366051197052,1.285228967666626,1.5612925291061401,2.1308975219726562,2.501617908477783,1.6222338676452637,1.4274933338165283,1.4218461513519287,1.285207986831665
hwada,0.32999999999999996,1.5227028143405914,0.068750000000000006,0.18857142857142856,0.10076335877862597,0.14177446878757827,-0.14742744829232721,0.14326215023040245,0.0,0.0,0.0,0.0,0.0,0.0,0.34375,0.94285714285714284,0.50381679389312983,0.0,0.0,0.0,0.0,0.0,0.0,#,0,0,0,1,2,2,2,3,3,4,0,0,0,1,2,2,2,3,3,4,0,0,0,1,2,2,2,3,3,4,0,0,0,1,2,2,2,3,3,4,0,0,0,2,2,2,2,3,3,4,0,0,0,2,2,2,2,3,3,4,0,0,1,2,2,2,2,3,3,4,0,0,1,2,2,2,2,3,3,4,0,0,1,2,2,2,2,3,3,4,0,0,1,2,2,2,3,3,3,4,#,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,0,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,2,2,#,1.3433208465576172,1.330669641494751,1.3506264686584473,2.808253765106201,1.0079221725463867,1.084458351135254,1.1232914924621582,1.7136194705963135,1.5776572227478027,2.2877748012542725,1.3166606426239014,1.326330304145813,1.2953460216522217,2.8082308769226074,1.0948320627212524,1.2098283767700195,1.1015723943710327,1.4137005805969238,1.671866536140442,2.267024278640747,1.3571972846984863,1.3484749794006348,1.3453383445739746,2.6430513858795166,1.0908279418945312,1.066321611404419,1.0660741329193115,1.574381947517395,1.5174217224121094,2.3274824619293213,1.2675023078918457,1.4245001077651978,1.4158954620361328,2.2793149948120117,1.1093004941940308,1.1684532165527344,1.190826416015625,1.9522377252578735,1.4606531858444214,2.331541061401367,1.5488741397857666,1.3613945245742798,1.64072585105896,1.1690092086791992,1.0727183818817139,1.0978491306304932,1.0763498544692993,1.5037386417388916,1.5460587739944458,2.1492226123809814,1.2993030548095703,1.4683051109313965,1.372520089149475,1.1093345880508423,1.1612242460250854,1.1297409534454346,1.105095386505127,1.6146444082260132,1.4127531051635742,2.4277431964874268,1.56113862991333,1.4498521089553833,2.6846485137939453,1.1627659797668457,1.1097478866577148,1.1587539911270142,1.1598628759384155,1.4911696910858154,1.5592961311340332,2.442598819732666,1.289291262626648,1.4165979623794556,2.365121841430664,1.1153442859649658,1.2743345499038696,1.251249074935913,1.3802456855773926,1.5151729583740234,1.5733872652053833,2.1494479179382324,1.3575856685638428,1.3625210523605347,2.8669073581695557,0.8837883472442627,1.1815990209579468,1.2368969917297363,1.1742057800292969,1.6007838249206543,1.431687593460083,2.2890572547912598,1.39311945438385,1.3238834142684937,2.3612709045410156,1.1276960372924805,1.1114599704742432,1.1356780529022217,1.597890853881836,1.5556515455245972,1.5049341917037964,2.3272483348846436
