amurakami,0.26999999999999996,1.5889842259883882,0.2662362688021917,0.24692437192437194,0.24226084538375972,0.058823529411764705,0.083333333333333329,0.068965517241379309,0.31428571428571428,0.40740740740740738,0.35483870967741932,0.375,0.125,0.1875,0.31034482758620691,0.34615384615384615,0.32727272727272727,0.27272727272727271,0.27272727272727271,0.27272727272727271
ckinoshita,0.22000000000000003,1.6282639801502228,0.16116889063317635,0.18766465571042229,0.15757059314954053,0.15384615384615385,0.090909090909090912,0.1142857142857143,0.20408163265306123,0.43478260869565216,0.27777777777777779,0.16666666666666666,0.052631578947368418,0.080000000000000002,0.28125,0.35999999999999999,0.31578947368421051,0.0,0.0,0.0
hkimpara,0.31,1.5598374956846237,0.17400900900900904,0.2324074074074074,0.19293589743589745,0.0,0.0,0.0,0.20000000000000001,0.125,0.15384615384615385,0.3783783783783784,0.51851851851851849,0.4375,0.29166666666666669,0.51851851851851849,0.37333333333333335,0.0,0.0,0.0
htanaka,0.33,1.5801198559999468,0.096111111111111119,0.20822510822510823,0.12224685883222468,0.125,0.071428571428571425,0.090909090909090912,0.0,0.0,0.0,0.35555555555555557,0.96969696969696972,0.52032520325203246,0.0,0.0,0.0,0.0,0.0,0.0
hwada,0.33999999999999997,1.5153541147708895,0.068686868686868685,0.19428571428571428,0.10149253731343282,0.0,0.0,0.0,0.0,0.0,0.0,0.34343434343434343,0.97142857142857142,0.50746268656716409,0.0,0.0,0.0,0.0,0.0,0.0
kfukunaga,0.27,1.5656743431091307,0.20355624475027462,0.23431438127090304,0.18550672511333408,0.28358208955223879,0.73076923076923073,0.40860215053763432,0.0,0.0,0.0,0.2857142857142857,0.086956521739130432,0.13333333333333333,0.18181818181818182,0.20000000000000001,0.19047619047619049,0.26666666666666666,0.15384615384615385,0.1951219512195122
kharada,0.29000000000000004,1.5691024047136306,0.10957446808510637,0.18864516129032258,0.10339310344827587,0.2978723404255319,0.90322580645161288,0.44800000000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.040000000000000001,0.068965517241379323
khayashinuma,0.29000000000000004,1.5890088379383087,0.16285714285714287,0.21536050156739811,0.16448412698412698,0.29999999999999999,0.13636363636363635,0.18749999999999997,0.20000000000000001,0.18181818181818182,0.19047619047619049,0.0,0.0,0.0,0.31428571428571428,0.75862068965517238,0.44444444444444442,0.0,0.0,0.0
syokoyama,0.27999999999999997,1.565097132921219,0.11231617647058822,0.18541666666666665,0.13818306010928963,0.0,0.0,0.0,0.26470588235294118,0.33333333333333331,0.29508196721311475,0.296875,0.59375,0.39583333333333331,0.0,0.0,0.0,0.0,0.0,0.0
tishihara,0.21000000000000002,1.5942106664180755,0.062478485370051629,0.1690909090909091,0.085185185185185183,0.0,0.0,0.0,0.24096385542168675,0.80000000000000004,0.37037037037037035,0.0,0.0,0.0,0.071428571428571425,0.045454545454545456,0.055555555555555552,0.0,0.0,0.0
ttamaki,0.43,1.4559570801258086,0.089583333333333334,0.19545454545454546,0.12285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.44791666666666669,0.97727272727272729,0.61428571428571421,0.0,0.0,0.0,0.0,0.0,0.0
yokada,0.36999999999999994,1.4962843054533006,0.075510204081632643,0.18974358974358974,0.10802919708029195,0.0,0.0,0.0,0.0,0.0,0.0,0.37755102040816324,0.94871794871794868,0.54014598540145975,0.0,0.0,0.0,0.0,0.0,0.0
ysakaguchi,0.3,1.5924233901500702,0.12,0.22597402597402594,0.14603174603174601,0.29999999999999999,0.8571428571428571,0.44444444444444442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29999999999999999,0.27272727272727271,0.28571428571428564
