amurakami,0.28,1.513454931,0.196071429,0.222578348,0.199726624,0.142857143,0.083333333,0.105263158,0.270833333,0.481481481,0.346666667,0.2,0.125,0.153846154,0.366666667,0.423076923,0.392857143,0,0,0
ckinoshita,0.24,1.717771847,0.211269841,0.20876139,0.189053522,0.083333333,0.045454545,0.058823529,0.228571429,0.347826087,0.275862069,0.5,0.210526316,0.296296296,0.244444444,0.44,0.314285714,0,0,0
hkimpara,0.32,1.693134342,0.200491551,0.247222222,0.220613779,0,0,0,0.314285714,0.458333333,0.372881356,0.333333333,0.37037037,0.350877193,0.35483871,0.407407407,0.379310345,0,0,0
htanaka,0.33,1.646246499,0.127912088,0.222727273,0.161674161,0,0,0,0,0,0,0.353846154,0.696969697,0.469387755,0,0,0,0.285714286,0.416666667,0.338983051
hwada,0.26,1.63592517,0.128395062,0.152380952,0.102873563,0,0,0,0,0,0,0.308641975,0.714285714,0.431034483,0.333333333,0.047619048,0.083333333,0,0,0
kfukunaga,0.29,1.700708335,0.167675585,0.226086957,0.184343434,0.325,0.5,0.393939394,0,0,0,0.230769231,0.130434783,0.166666667,0,0,0,0.282608696,0.5,0.361111111
kharada,0.3,1.929467065,0.172039904,0.221321045,0.192007136,0.355555556,0.516129032,0.421052632,0.210526316,0.19047619,0.2,0,0,0,0,0,0,0.294117647,0.4,0.338983051
khayashinuma,0.28,1.593624927,0.217401617,0.225844653,0.208732016,0.4,0.272727273,0.324324324,0.28,0.318181818,0.29787234,0.142857143,0.055555556,0.08,0.264150943,0.482758621,0.341463415,0,0,0
nishida,0.22,1.647139051,0.130032051,0.18,0.150162338,0.34375,0.458333333,0.392857143,0,0,0,0.256410256,0.4,0.3125,0.05,0.041666667,0.045454545,0,0,0
robana,0.39,1.610455723,0.231695755,0.254,0.238557465,0,0,0,0.380952381,0.32,0.347826087,0.431372549,0.628571429,0.511627907,0.346153846,0.321428571,0.333333333,0,0,0
sarita,0.42,1.460671054,0.139655172,0.195555556,0.148951049,0,0,0,0,0,0,0.448275862,0.866666667,0.590909091,0.25,0.111111111,0.153846154,0,0,0
skatsurada,0.46,1.48379089,0.121123321,0.18952381,0.140992908,0,0,0,0,0,0,0.494505495,0.9,0.638297872,0.111111111,0.047619048,0.066666667,0,0,0
syokoyama,0.26,1.620443301,0.168997669,0.200092593,0.179259259,0.333333333,0.266666667,0.296296296,0.242424242,0.296296296,0.266666667,0.269230769,0.4375,0.333333333,0,0,0,0,0,0
tishihara,0.22,1.846256266,0.128299602,0.188344498,0.139809524,0.166666667,0.052631579,0.08,0.255319149,0.48,0.333333333,0,0,0,0.219512195,0.409090909,0.285714286,0,0,0
ttamaki,0.42,1.648307872,0.153623188,0.202870813,0.149647059,0,0,0,0.333333333,0.105263158,0.16,0.434782609,0.909090909,0.588235294,0,0,0,0,0,0
ykohri,0.32,1.476356474,0.123254694,0.187076923,0.147708895,0,0,0,0.258064516,0.32,0.285714286,0.358208955,0.615384615,0.452830189,0,0,0,0,0,0
yokada,0.44,1.467685479,0.260562143,0.290074837,0.254232596,0.409090909,0.473684211,0.43902439,0.444444444,0.181818182,0.258064516,0.449275362,0.794871795,0.574074074,0,0,0,0,0,0
ysakaguchi,0.19,1.686846099,0.121524927,0.157287157,0.129594388,0.181818182,0.357142857,0.240963855,0,0,0,0.2,0.111111111,0.142857143,0,0,0,0.225806452,0.318181818,0.264150943
amurakami,0.22,1.548278041,0.141390091,0.167378917,0.143844797,0,0,0,0.203703704,0.407407407,0.271604938,0.181818182,0.083333333,0.114285714,0.321428571,0.346153846,0.333333333,0,0,0
ckinoshita,0.19,1.783444723,0.159103641,0.168460994,0.157197254,0.153846154,0.090909091,0.114285714,0.176470588,0.260869565,0.210526316,0.285714286,0.210526316,0.242424242,0.179487179,0.28,0.21875,0,0,0
hkimpara,0.25,1.656401659,0.155627706,0.193518519,0.171515152,0,0,0,0.25,0.375,0.3,0.242424242,0.296296296,0.266666667,0.285714286,0.296296296,0.290909091,0,0,0
htanaka,0.37,1.672515059,0.146330061,0.249242424,0.181960784,0,0,0,0,0,0,0.376811594,0.787878788,0.509803922,0,0,0,0.35483871,0.458333333,0.4
hwada,0.29,1.602722808,0.138585099,0.173479853,0.126634921,0.105263158,0.076923077,0.088888889,0,0,0,0.337662338,0.742857143,0.464285714,0.25,0.047619048,0.08,0,0,0
kfukunaga,0.29,1.69471379,0.170154647,0.227090301,0.18984127,0.297297297,0.423076923,0.349206349,0,0,0,0.235294118,0.173913043,0.2,0,0,0,0.318181818,0.538461538,0.4
kharada,0.33,1.848393753,0.193277311,0.245296467,0.215346004,0.404761905,0.548387097,0.465753425,0.238095238,0.238095238,0.238095238,0,0,0,0,0,0,0.323529412,0.44,0.372881356
khayashinuma,0.24,1.643682176,0.173351648,0.189655172,0.170493241,0.384615385,0.227272727,0.285714286,0.25,0.272727273,0.260869565,0,0,0,0.232142857,0.448275862,0.305882353,0,0,0
nishida,0.29,1.592914497,0.189666474,0.23852381,0.197390244,0.342105263,0.541666667,0.419354839,0.142857143,0.047619048,0.071428571,0.30952381,0.52,0.388059701,0.153846154,0.083333333,0.108108108,0,0,0
robana,0.34,1.552148627,0.193753865,0.222,0.204468864,0,0,0,0.333333333,0.36,0.346153846,0.408163265,0.571428571,0.476190476,0.227272727,0.178571429,0.2,0,0,0
sarita,0.38,1.523282871,0.111372549,0.174814815,0.12981685,0,0,0,0,0,0,0.423529412,0.8,0.553846154,0.133333333,0.074074074,0.095238095,0,0,0
skatsurada,0.48,1.463737923,0.15566905,0.208571429,0.166996403,0,0,0,0,0,0,0.505617978,0.9,0.647482014,0.272727273,0.142857143,0.1875,0,0,0
syokoyama,0.31,1.621727051,0.204263323,0.231342593,0.208499179,0.4,0.266666667,0.32,0.275862069,0.296296296,0.285714286,0.345454545,0.59375,0.436781609,0,0,0,0,0,0
tishihara,0.22,1.992948217,0.189668737,0.197703349,0.182647261,0.1,0.052631579,0.068965517,0.217391304,0.4,0.281690141,0.416666667,0.263157895,0.322580645,0.214285714,0.272727273,0.24,0,0,0
ttamaki,0.43,1.664381241,0.168172043,0.207416268,0.153041363,0,0,0,0.4,0.105263158,0.166666667,0.440860215,0.931818182,0.598540146,0,0,0,0,0,0
ykohri,0.34,1.478078267,0.129411765,0.194461538,0.153764768,0,0,0,0.25,0.28,0.264150943,0.397058824,0.692307692,0.504672897,0,0,0,0,0,0
yokada,0.42,1.423954785,0.248717569,0.274420317,0.243301435,0.421052632,0.421052632,0.421052632,0.4,0.181818182,0.25,0.422535211,0.769230769,0.545454545,0,0,0,0,0,0
ysakaguchi,0.21,1.655219737,0.128939109,0.167676768,0.134813772,0.237288136,0.5,0.32183908,0,0,0,0.222222222,0.111111111,0.148148148,0,0,0,0.185185185,0.227272727,0.204081633
amurakami,0.26,1.527409506,0.178241619,0.199145299,0.176158345,0,0,0,0.235294118,0.444444444,0.307692308,0.333333333,0.166666667,0.222222222,0.322580645,0.384615385,0.350877193,0,0,0
ckinoshita,0.25,1.631083322,0.193505572,0.214241731,0.193990948,0.333333333,0.227272727,0.27027027,0.321428571,0.391304348,0.352941176,0.1,0.052631579,0.068965517,0.212765957,0.4,0.277777778,0,0,0
hkimpara,0.33,1.66280719,0.209109809,0.25462963,0.227602846,0,0,0,0.297297297,0.458333333,0.360655738,0.363636364,0.444444444,0.4,0.384615385,0.37037037,0.377358491,0,0,0
htanaka,0.37,1.638071851,0.145220588,0.249242424,0.181541726,0,0,0,0,0,0,0.382352941,0.787878788,0.514851485,0,0,0,0.34375,0.458333333,0.392857143
hwada,0.29,1.680663005,0.133755869,0.179120879,0.140459357,0.066666667,0.038461538,0.048780488,0,0,0,0.352112676,0.714285714,0.471698113,0.25,0.142857143,0.181818182,0,0,0
kfukunaga,0.33,1.659112648,0.211182336,0.258862876,0.218314176,0.375,0.461538462,0.413793103,0,0,0,0.384615385,0.217391304,0.277777778,0,0,0,0.296296296,0.615384615,0.4
