Time,TotalHb_Left,TotalHb_Left_1cm,TotalHb_Left_3cm,TotalHb_Right,TotalHb_Right_1cm,TotalHb_Right_3cm,HR_Left,HR_Right,LF/HF_Left,LF/HF_Right,TemperatureC,Slope_X,Slope_Y,Slope_Z,DeepBreath,Chart_X,Chart_Y,Chart_Quadrant,Chart_Radius,Mark
0.0,0.0,-0.115392,-0.127609,0.0,-0.080109,-0.236387,0.0,0.0,0.0,0.0,30.25,-4.24559,0.0,4.56569,0.0,0.0,-100.0,4.0,100.0,0.0
0.1,-0.088855,-0.166366,-0.243333,-0.191866,-0.106234,-0.303828,139.285714,79.245283,0.0,0.0,30.25,-4.651482,0.0,4.931947,0.0,0.0,100.0,1.0,83.0,0.0
0.2,-0.066953,0.169715,0.137851,-0.164657,-0.120689,-0.266173,134.642857,78.415745,0.0,0.0,30.25,-4.89286,0.0,4.878418,0.0,0.0,100.0,1.0,87.0,0.0
0.3,-0.043791,-0.26452,-0.250477,-0.164657,-0.083019,-0.247239,135.915751,78.415745,0.0,0.0,30.25,-4.612099,0.0,4.637785,0.0,0.0,100.0,1.0,92.0,1.0
0.4,-0.028802,-0.184774,-0.156792,-0.164657,-0.047993,-0.16527,136.552198,78.415745,0.0,0.0,30.25,-4.06414,0.0,3.935138,0.0,0.0,100.0,1.0,95.0,0.0
0.5,-0.031643,-0.157137,-0.188216,-0.164657,-0.053847,-0.192743,136.934066,78.415745,0.0,0.0,30.375,-3.875114,0.0,3.349743,0.0,0.0,100.0,1.0,94.0,0.0
0.6,-0.043872,-0.14789,-0.240949,-0.164657,-0.050921,-0.198219,137.188645,78.415745,0.0,0.0,30.25,-3.659126,0.0,3.430931,0.0,0.0,100.0,1.0,92.0,0.0
0.7,-0.070437,-0.154827,-0.372721,-0.175779,-0.068454,-0.266173,136.161695,79.062878,0.0,0.0,30.25,-3.779076,0.0,3.39585,0.0,0.0,100.0,1.0,86.0,0.0
0.8,-0.062239,-0.168671,-0.161639,-0.165785,-0.091737,-0.230952,135.391484,79.386444,0.0,0.0,30.25,-4.048561,0.0,3.624669,0.0,0.0,100.0,1.0,88.0,0.0
0.9,-0.055029,-0.16406,-0.149512,-0.162128,-0.112021,-0.266173,134.79243,79.24686,0.0,0.0,30.25,-3.859741,0.0,3.420701,0.0,0.0,100.0,1.0,89.0,0.0
