Time,TotalHb_Left,TotalHb_Left_1cm,TotalHb_Left_3cm,TotalHb_Right,TotalHb_Right_1cm,TotalHb_Right_3cm,HR_Left,HR_Right,LF/HF_Left,LF/HF_Right,TemperatureC,Slope_X,Slope_Y,Slope_Z,DeepBreath,Chart_X,Chart_Y,Chart_Quadrant,Chart_Radius,Mark
0.0,0.0,0.049275,0.501694,0.0,0.206751,0.472512,0.0,0.0,0.0,0.0,26.125,8.749977,0.0,23.226115,0.0,0.0,-100.0,4.0,100.0,0.0
0.1,0.330443,0.036728,0.356481,0.163735,0.167453,0.266196,81.355932,85.714286,0.0,0.0,26.125,9.42215,0.0,23.459894,0.0,0.0,18.0,1.0,166.0,0.0
0.2,0.333559,0.029215,0.358827,0.176927,0.1207,0.266196,81.355932,85.714286,0.0,0.0,26.125,9.648262,0.0,23.690473,0.0,0.0,18.0,1.0,166.0,0.0
0.3,0.291446,0.024212,0.226784,0.129294,0.066701,0.079634,81.355932,84.065934,0.0,0.0,26.125,9.785797,0.0,23.887244,0.0,0.0,18.0,1.0,158.0,0.0
0.4,0.284414,0.049275,0.295846,0.110385,0.131052,0.135578,81.581465,83.739106,0.0,0.0,26.125,9.298889,0.0,24.119865,0.0,0.0,19.0,1.0,156.0,0.0
0.5,0.297775,0.069416,0.394163,0.123865,0.206751,0.302419,81.536359,83.262471,0.0,0.0,26.125,8.423241,0.0,24.786389,0.0,0.0,19.0,1.0,159.0,0.0
0.6,0.309879,0.064373,0.410739,0.140167,0.193618,0.338907,81.506288,82.944715,0.0,0.0,26.125,8.203224,0.0,24.783217,0.0,0.0,19.0,1.0,161.0,0.0
0.7,0.320375,0.066894,0.424991,0.1584,0.185754,0.380584,81.806326,82.717746,0.0,0.0,26.125,7.932091,0.0,24.793859,0.0,0.0,21.0,1.0,164.0,0.0
0.8,0.318188,0.049275,0.335408,0.161557,0.149219,0.27583,81.862793,82.904343,0.0,0.0,26.125,7.876892,0.0,24.581112,0.0,0.0,21.0,1.0,163.0,0.0
0.9,0.309874,0.034222,0.268106,0.153015,0.105212,0.152014,82.056545,82.497781,0.0,0.0,26.125,8.191757,0.0,23.88188,0.0,0.0,22.0,1.0,161.0,0.0
