0.000000000000000000e+00,-2.063088000000004585e-03,-3.965444000000005464e-03,-5.589292000000002647e-03,-7.032919999999998062e-03,-8.407754000000003392e-03,-9.781684000000005763e-03,-1.111528600000000894e-02,-1.257685199999999948e-02,-1.400682000000000316e-02,0.000000000000000000e+00,-5.358600000000060537e-04,-8.447180000000047151e-04,-9.230819999999986813e-04,-8.836580000000024415e-04,-9.106660000000009469e-04,-1.132740000000003605e-03,-1.439647999999998235e-03,-1.961440000000005263e-03,-2.503418000000003779e-03
0.000000000000000000e+00,-1.896834000000000020e-03,-3.587372000000005334e-03,-5.193589999999997930e-03,-6.994152000000017355e-03,-9.155728000000001865e-03,-1.163823799999999520e-02,-1.445876399999998507e-02,-1.743930200000001762e-02,-2.031749200000000644e-02,0.000000000000000000e+00,-1.423054000000003455e-03,-2.787269999999997944e-03,-4.307098000000005728e-03,-6.089902000000004673e-03,-8.129962000000007932e-03,-1.026596600000000484e-02,-1.242998400000000156e-02,-1.448103599999999921e-02,-1.626899600000000431e-02
0.000000000000000000e+00,1.329020000000014079e-03,2.274202000000002943e-03,2.885594000000005210e-03,3.269030000000006098e-03,3.377228000000009889e-03,3.052784000000016706e-03,2.481893999999998379e-03,1.654142000000011214e-03,4.356439999999989210e-04,0.000000000000000000e+00,1.240004000000009821e-03,2.164303999999991901e-03,3.018857999999992325e-03,3.919397999999997551e-03,4.675165999999994493e-03,5.184677999999998121e-03,5.485737999999996950e-03,5.413491999999991977e-03,4.918272000000001309e-03
0.000000000000000000e+00,3.090180000000081195e-04,3.808339999999965642e-04,2.419919999999964322e-04,-1.514199999999576995e-05,-3.055879999999816521e-04,-5.671839999999983561e-04,-8.311779999999879820e-04,-1.084235999999988431e-03,-1.382737999999994472e-03,0.000000000000000000e+00,4.771219999999964934e-04,5.336600000000052413e-04,5.372600000000393727e-05,-9.010979999999890744e-04,-1.943833999999998452e-03,-3.026154000000003119e-03,-4.191737999999986530e-03,-5.258869999999998823e-03,-6.169845999999992725e-03
0.000000000000000000e+00,-2.003844000000004621e-03,-4.265210000000005386e-03,-6.676887999999991941e-03,-8.953340000000004073e-03,-1.109210200000000646e-02,-1.304370200000000424e-02,-1.480562999999998630e-02,-1.633415600000001633e-02,-1.773579799999999707e-02,0.000000000000000000e+00,-9.212459999999970950e-04,-1.936213999999991664e-03,-2.993895999999995894e-03,-3.769332000000000238e-03,-4.191128000000002296e-03,-4.309893999999987735e-03,-4.182008000000000947e-03,-3.795982000000003298e-03,-3.504237999999999797e-03
0.000000000000000000e+00,-1.377739999999974541e-03,-3.241137999999990638e-03,-5.335491999999955604e-03,-7.181099999999954187e-03,-8.610401999999975353e-03,-9.568613999999975306e-03,-1.018690799999995289e-02,-1.053783799999997994e-02,-1.085823999999994960e-02,0.000000000000000000e+00,-1.376096000000007202e-03,-3.146868000000010990e-03,-5.054888000000021253e-03,-6.549290000000006218e-03,-7.566640000000006416e-03,-8.135346000000008571e-03,-8.404150000000012999e-03,-8.396692000000011147e-03,-8.387746000000008417e-03
0.000000000000000000e+00,-7.666680000000120065e-04,-1.484888000000003649e-03,-2.426125999999986793e-03,-3.584811999999992782e-03,-4.862074000000007890e-03,-6.238533999999990032e-03,-7.487636000000019720e-03,-8.501811999999997482e-03,-9.259454000000014173e-03,0.000000000000000000e+00,-1.487167999999990109e-03,-2.715593999999994790e-03,-3.774743999999996547e-03,-4.375178000000000400e-03,-4.751576000000007349e-03,-5.150669999999996085e-03,-5.600739999999992946e-03,-6.126485999999993493e-03,-6.963443999999985312e-03
0.000000000000000000e+00,1.868099999999817129e-04,5.224640000000002615e-04,8.173040000000048044e-04,9.043719999999727532e-04,6.878559999999867003e-04,3.319299999999802964e-04,9.350600000000708345e-05,1.961139999999972350e-04,7.535780000000047441e-04,0.000000000000000000e+00,-1.085366000000004272e-03,-1.724314000000004565e-03,-2.017116000000013232e-03,-2.171871999999998304e-03,-2.405428000000001121e-03,-2.694403999999997468e-03,-2.992574000000004786e-03,-3.076179999999983927e-03,-2.715995999999998300e-03
0.000000000000000000e+00,-5.138540000000080266e-04,-1.430565999999994231e-03,-2.642162000000003452e-03,-4.138346000000001079e-03,-5.743895999999998336e-03,-7.235324000000015188e-03,-8.341834000000034055e-03,-8.886322000000015930e-03,-8.777080000000006543e-03,0.000000000000000000e+00,-3.147859999999974567e-04,-1.385161999999995341e-03,-2.978715999999999309e-03,-4.697674000000005845e-03,-6.267962000000001921e-03,-7.337386000000001296e-03,-7.687879999999987224e-03,-7.262025999999997816e-03,-6.309512000000003229e-03
0.000000000000000000e+00,-1.983734000000014763e-03,-3.625693999999998751e-03,-4.684937999999999603e-03,-5.382761999999999269e-03,-6.127832000000027479e-03,-7.342043999999992021e-03,-8.989877999999978941e-03,-1.089635000000001297e-02,-1.286275200000000507e-02,0.000000000000000000e+00,-3.245271999999993495e-03,-5.949517999999986984e-03,-7.802872000000002362e-03,-8.955683999999991540e-03,-9.676574000000000286e-03,-1.065160799999999297e-02,-1.166072000000000636e-02,-1.262770599999999549e-02,-1.356071999999999833e-02
