0.000000000000000000e+00,-1.415830000000001601e-03,-3.163584000000000535e-03,-5.284314000000000892e-03,-7.596773999999999714e-03,-9.887645999999999935e-03,-1.195184400000000140e-02,-1.360457800000000085e-02,-1.484080200000000016e-02,-1.563990400000000308e-02,0.000000000000000000e+00,-8.723800000000007243e-04,-1.834332000000000150e-03,-2.929544000000000072e-03,-4.167218000000000311e-03,-5.408788000000000311e-03,-6.620116000000000542e-03,-7.649898000000000461e-03,-8.571287999999999824e-03,-9.310148000000000729e-03
0.000000000000000000e+00,-9.622740000000008093e-04,-1.592732000000002951e-03,-1.788498000000002947e-03,-1.580572000000002308e-03,-9.748640000000023675e-04,-3.619400000000015660e-04,-9.480600000000283245e-05,-3.608740000000023457e-04,-1.167654000000004078e-03,0.000000000000000000e+00,-4.729039999999962163e-04,-7.332660000000015138e-04,-8.533259999999980028e-04,-8.983059999999980227e-04,-8.736120000000010405e-04,-9.234199999999994496e-04,-1.027665999999999996e-03,-1.152175999999999548e-03,-1.413976000000000816e-03
0.000000000000000000e+00,3.870180000000028597e-04,1.069927999999997770e-03,1.554204000000000002e-03,1.672797999999996177e-03,1.177114000000003408e-03,-2.211979999999988400e-04,-2.337241999999996322e-03,-4.658752000000002114e-03,-6.893389999999999240e-03,0.000000000000000000e+00,3.944720000000033477e-04,5.296800000000045916e-04,1.496960000000081836e-04,-7.148459999999946801e-04,-2.197879999999992340e-03,-4.387579999999995095e-03,-6.945201999999994075e-03,-9.500720000000004162e-03,-1.198269999999999891e-02
0.000000000000000000e+00,-1.467546000000000128e-03,-1.927273999999992715e-03,-1.510685999999997198e-03,-5.240440000000012866e-04,6.368520000000071901e-04,1.715542000000000455e-03,2.574630000000008301e-03,3.410607999999995532e-03,4.236800000000012778e-03,0.000000000000000000e+00,-1.584788000000003638e-03,-2.851924000000005677e-03,-3.639054000000002675e-03,-3.870551999999992387e-03,-3.702848000000001638e-03,-3.096542000000000738e-03,-2.188122000000000678e-03,-9.227360000000003892e-04,5.320620000000067518e-04
0.000000000000000000e+00,-3.596867999999999593e-03,-5.672879999999998202e-03,-6.593623999999999319e-03,-6.563475999999995175e-03,-6.269798000000003507e-03,-6.084937999999994601e-03,-6.004683999999996247e-03,-5.724979999999994101e-03,-5.284032000000001006e-03,0.000000000000000000e+00,-2.796763999999998460e-03,-4.563293999999998990e-03,-5.534309999999997148e-03,-5.858863999999994882e-03,-6.102583999999997705e-03,-6.441002000000001226e-03,-6.968970000000004883e-03,-7.490847999999997869e-03,-7.832303999999998267e-03
0.000000000000000000e+00,-2.020687999999992712e-03,-3.149197999999995418e-03,-3.394587999999990058e-03,-3.358243999999996343e-03,-3.234357999999996208e-03,-3.219840000000001590e-03,-3.360845999999993727e-03,-3.698983999999995442e-03,-4.221225999999994594e-03,0.000000000000000000e+00,-2.384902000000001243e-03,-4.637891999999997628e-03,-6.517246000000000844e-03,-8.110129999999996647e-03,-9.332500000000000517e-03,-1.004167800000000180e-02,-1.021986600000000106e-02,-9.995389999999999830e-03,-9.579545999999997813e-03
0.000000000000000000e+00,1.880879999999890417e-04,2.920540000000138026e-04,4.628960000000043040e-04,8.435999999999999055e-04,1.608199999999997132e-03,2.597648000000001012e-03,3.417828000000004696e-03,3.769944000000007706e-03,3.416036000000004236e-03,0.000000000000000000e+00,1.138216000000000921e-03,1.787640000000000062e-03,2.019555999999998741e-03,1.775458000000000591e-03,1.221599999999996300e-03,5.993739999999997403e-04,-9.160000000035806167e-07,-5.850339999999981666e-04,-9.482419999999880389e-04
0.000000000000000000e+00,-4.814720000000036193e-04,-7.439980000000026572e-04,-6.778380000000000516e-04,-3.310440000000025584e-04,3.228999999999732085e-05,-2.453439999999945664e-04,-1.207025999999999932e-03,-2.746254000000003526e-03,-4.557684000000006286e-03,0.000000000000000000e+00,-6.694440000000051461e-04,-1.293176000000006987e-03,-1.913027999999997175e-03,-2.552305999999997244e-03,-3.236976000000002518e-03,-4.269922000000009321e-03,-5.424588000000007959e-03,-6.475206000000004181e-03,-7.317789999999997630e-03
0.000000000000000000e+00,2.402533999999997838e-03,4.831102000000003782e-03,6.800950000000000051e-03,7.614405999999997177e-03,7.315026000000002249e-03,6.004409999999994751e-03,4.350623999999997382e-03,2.992751999999987422e-03,2.712810000000002997e-03,0.000000000000000000e+00,3.798924000000002132e-03,7.302162000000000930e-03,1.016655400000000126e-02,1.187386600000000375e-02,1.252875799999999401e-02,1.233770599999999690e-02,1.180606799999999595e-02,1.125347999999999626e-02,1.105295799999999468e-02
0.000000000000000000e+00,-3.247953999999990404e-03,-5.939945999999987625e-03,-7.722721999999994369e-03,-8.504499999999991233e-03,-8.449089999999992440e-03,-7.844595999999988412e-03,-6.926923999999987092e-03,-5.940975999999986712e-03,-5.050493999999995653e-03,0.000000000000000000e+00,-1.838670000000000582e-03,-3.416924000000008677e-03,-4.674156000000005695e-03,-5.591016000000011144e-03,-6.282219999999998084e-03,-6.863436000000007475e-03,-7.262289999999997636e-03,-7.376174000000006170e-03,-7.089314000000006277e-03
