Time,TotalHb_Left,TotalHb_Left_1cm,TotalHb_Left_3cm,TotalHb_Right,TotalHb_Right_1cm,TotalHb_Right_3cm,HR_Left,HR_Right,LF/HF_Left,LF/HF_Right,TemperatureC,Slope_X,Slope_Y,Slope_Z,DeepBreath,Chart_X,Chart_Y,Chart_Quadrant,Chart_Radius,Mark
0.0,0.0,-0.046463,0.189994,0.0,0.004938,0.12371,0.0,0.0,0.0,0.0,24.25,1.265266,0.0,1.149687,0.0,0.0,-100.0,4.0,100.0,0.0
0.1,0.233253,-0.046463,0.182574,0.121296,0.002495,0.121415,81.25,66.0,0.0,0.0,24.25,1.22065,0.0,0.92513,0.0,0.0,100.0,1.0,146.0,0.0
0.2,0.207415,-0.041468,0.135833,0.094471,-0.004828,0.059841,80.330882,65.352941,0.0,0.0,24.25,0.782684,0.0,0.252959,0.0,0.0,96.0,1.0,141.0,0.0
0.3,0.174459,-0.036468,0.067739,0.038743,-0.007266,-0.083154,81.331699,65.137255,0.0,0.0,24.25,0.247917,0.0,0.247556,0.0,0.0,100.0,1.0,134.0,0.0
0.4,0.173768,-0.031463,0.135833,0.041634,-0.009703,0.037226,78.306467,65.029412,0.0,0.0,24.25,-0.072075,0.0,0.241364,0.0,0.0,85.0,1.0,134.0,0.0
0.5,0.193171,-0.013906,0.252261,0.075036,0.007382,0.214053,76.281537,65.356863,0.0,0.0,24.25,0.149529,0.0,0.240571,0.0,0.0,75.0,1.0,138.0,0.0
0.6,0.209875,-0.013906,0.274869,0.105181,0.004938,0.258665,75.195855,65.040975,0.0,0.0,24.25,0.399117,0.0,0.224656,0.0,0.0,70.0,1.0,141.0,0.0
0.7,0.210742,-0.013906,0.197425,0.105468,0.004938,0.109955,74.702037,64.993105,0.0,0.0,24.25,0.673622,0.0,0.227506,0.0,0.0,67.0,1.0,142.0,0.0
0.8,0.214812,-0.011392,0.227261,0.109703,0.004938,0.142109,74.739282,65.2023,0.0,0.0,24.125,0.945763,0.0,0.460165,0.0,0.0,68.0,1.0,142.0,0.0
0.9,0.211909,-0.003845,0.180103,0.111386,0.009828,0.132901,74.768251,65.203977,0.0,0.0,24.25,0.72097,0.0,0.460736,0.0,0.0,68.0,1.0,142.0,0.0
1.0,0.208855,-0.013906,0.16284,0.107391,5.3e-05,0.068915,74.791426,64.806028,0.0,0.0,24.25,0.862404,0.0,0.695714,0.0,0.0,68.0,1.0,141.0,0.0
