amurakami,0.29999999999999993,2.6982860904932022,0.23854091751116918,0.27905982905982907,0.25005751092707612,0.21739130434782608,0.41666666666666669,0.2857142857142857,0.31578947368421051,0.22222222222222221,0.2608695652173913,0.26666666666666666,0.33333333333333331,0.29629629629629628,0.39285714285714285,0.42307692307692307,0.40740740740740738,0.0,0.0,0.0
ckinoshita,0.22999999999999998,3.280711905360222,0.19188311688311691,0.2076513417932182,0.19818953227030309,0.22727272727272727,0.22727272727272727,0.22727272727272727,0.2857142857142857,0.34782608695652173,0.31372549019607843,0.20833333333333334,0.26315789473684209,0.23255813953488372,0.23809523809523808,0.20000000000000001,0.21739130434782608,0.0,0.0,0.0
hkimpara,0.29,3.686614544987678,0.28263203463203468,0.25481481481481477,0.2595059076262084,0.14285714285714285,0.083333333333333329,0.10526315789473685,0.23999999999999999,0.25,0.24489795918367346,0.36363636363636365,0.44444444444444442,0.39999999999999997,0.26666666666666666,0.29629629629629628,0.28070175438596495,0.40000000000000002,0.20000000000000001,0.26666666666666666
htanaka,0.28,3.66448315024376,0.18932301740812379,0.20337662337662335,0.19223188405797101,0.10000000000000001,0.071428571428571425,0.083333333333333329,0.0,0.0,0.0,0.38297872340425532,0.54545454545454541,0.44999999999999996,0.10000000000000001,0.066666666666666666,0.080000000000000002,0.36363636363636365,0.33333333333333331,0.34782608695652173
hwada,0.22000000000000003,3.4141350120306013,0.14233716475095787,0.16622710622710621,0.15003189792663477,0.2413793103448276,0.26923076923076922,0.25454545454545452,0.0,0.0,0.0,0.27586206896551724,0.22857142857142856,0.25,0.19444444444444445,0.33333333333333331,0.24561403508771928,0.0,0.0,0.0
kfukunaga,0.21000000000000002,3.5716269713640214,0.18326521675667787,0.21578595317725752,0.19677859968424599,0.29411764705882354,0.38461538461538464,0.33333333333333337,0.0,0.0,0.0,0.25,0.21739130434782608,0.23255813953488372,0.30769230769230771,0.40000000000000002,0.34782608695652173,0.064516129032258063,0.076923076923076927,0.070175438596491224
kharada,0.32,4.402013924717903,0.21792114695340503,0.24808602150537634,0.22946191739295188,0.44444444444444442,0.38709677419354838,0.41379310344827586,0.22580645161290322,0.33333333333333331,0.26923076923076922,0.0,0.0,0.0,0.0,0.0,0.0,0.41935483870967744,0.52000000000000002,0.46428571428571425
khayashinuma,0.15000000000000002,3.579097234606743,0.12399999999999997,0.13382096830372692,0.12778146917681804,0.17857142857142858,0.22727272727272727,0.20000000000000001,0.23809523809523808,0.22727272727272727,0.23255813953488372,0.083333333333333329,0.1111111111111111,0.095238095238095247,0.12,0.10344827586206896,0.11111111111111112,0.0,0.0,0.0
syokoyama,0.31,3.2873519498109816,0.20502645502645503,0.23085038986354775,0.21523282813605391,0.16666666666666666,0.20000000000000001,0.1818181818181818,0.37037037037037035,0.37037037037037035,0.37037037037037035,0.40476190476190477,0.53125,0.45945945945945948,0.083333333333333329,0.052631578947368418,0.064516129032258077,0.0,0.0,0.0
tishihara,0.19,5.7460973107814795,0.17568044981838088,0.17794577352472091,0.17491615782403797,0.22222222222222221,0.21052631578947367,0.21621621621621623,0.25,0.28000000000000003,0.26415094339622641,0.14285714285714285,0.10526315789473684,0.12121212121212122,0.17241379310344829,0.22727272727272727,0.19607843137254902,0.090909090909090912,0.066666666666666666,0.076923076923076913
ttamaki,0.27,3.635349412560463,0.12764603817235395,0.14832535885167464,0.13705263157894734,0.0,0.0,0.0,0.10526315789473684,0.10526315789473684,0.10526315789473684,0.46153846153846156,0.54545454545454541,0.49999999999999989,0.071428571428571425,0.090909090909090912,0.080000000000000002,0.0,0.0,0.0
yokada,0.36,3.0744639903306963,0.22428233704829453,0.25410379094589619,0.23735009428032683,0.3888888888888889,0.36842105263157893,0.37837837837837834,0.2857142857142857,0.36363636363636365,0.32000000000000001,0.44680851063829785,0.53846153846153844,0.48837209302325579,0.0,0.0,0.0,0.0,0.0,0.0
ysakaguchi,0.21000000000000005,2.881213985681534,0.1792767417767418,0.21200577200577198,0.19182078853046597,0.18181818181818182,0.14285714285714285,0.16,0.0,0.0,0.0,0.29629629629629628,0.44444444444444442,0.35555555555555551,0.1875,0.20000000000000001,0.19354838709677422,0.23076923076923078,0.27272727272727271,0.24999999999999994
