Time,TotalHb_Left,TotalHb_Left_1cm,TotalHb_Left_3cm,TotalHb_Right,TotalHb_Right_1cm,TotalHb_Right_3cm,HR_Left,HR_Right,LF/HF_Left,LF/HF_Right,TemperatureC,Slope_X,Slope_Y,Slope_Z,DeepBreath,Chart_X,Chart_Y,Chart_Quadrant,Chart_Radius,Mark
0.0,0.0,-0.006727,-0.204704,0.0,-0.041004,0.050925,0.0,0.0,0.0,0.0,27.875,1.177338,0.0,-0.457386,0.0,0.0,-100.0,4.0,100.0,0.0
0.1,-0.280029,-0.002177,-0.288778,0.090135,-0.065323,-0.004941,77.777778,68.852459,0.0,0.0,27.875,1.26593,0.0,-0.412832,0.0,0.0,6.0,1.0,44.0,0.0
0.2,-0.362418,9.9e-05,-0.4528,0.068834,-0.091938,-0.08868,77.777778,67.477077,0.0,0.0,27.875,1.12767,0.0,-0.140237,0.0,0.0,6.0,1.0,28.0,0.0
0.3,-0.422733,-0.002177,-0.552112,0.053751,-0.108801,-0.138692,79.124579,66.651385,0.0,0.0,27.875,1.123489,0.0,0.0843,0.0,0.0,13.0,1.0,16.0,0.0
0.4,-0.401295,0.027496,-0.335874,0.051903,-0.031243,0.003956,79.154755,66.352175,0.0,0.0,27.875,0.902527,0.0,0.088371,0.0,0.0,13.0,1.0,20.0,0.0
0.5,-0.360978,0.02292,-0.200119,0.059982,-0.004302,0.091539,78.923804,66.302079,0.0,0.0,27.875,0.594002,0.0,-0.173534,0.0,0.0,12.0,1.0,28.0,0.0
0.6,-0.312228,-0.015814,-0.081757,0.072691,-0.016566,0.116522,79.4062,66.085066,0.0,0.0,27.875,0.281693,0.0,-0.43871,0.0,0.0,14.0,1.0,38.0,0.0
0.7,-0.278735,-0.009,-0.088798,0.07982,-0.016566,0.10288,78.588773,66.813834,0.0,0.0,27.875,0.286705,0.0,-0.665809,0.0,0.0,10.0,1.0,45.0,0.0
0.8,-0.264261,0.009215,-0.167906,0.082542,-0.033685,0.055422,78.140177,67.212104,0.0,0.0,27.875,0.063805,0.0,-0.660751,0.0,0.0,8.0,1.0,48.0,0.0
0.9,-0.275303,0.020633,-0.364808,0.078689,-0.05804,-0.035956,78.229865,67.521871,0.0,0.0,27.875,0.10247,0.0,-0.185533,0.0,0.0,8.0,1.0,45.0,0.0
